Epoch,Loss,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,PhatBar_6,S,S_1,S_2,S_3,S_4,S_5,S_6,TestingError,TrainingError
5161,0.0004922040970996022,0.6104268431663513,0.1838012933731079,0.4978378117084503,0.4925881028175354,0.6170503497123718,0.5253791213035583,714,77,92,132,217,30,166,0.10040408372879028,0.028908908367156982
5162,0.000491805374622345,0.6104574203491211,0.1838015913963318,0.49783799052238464,0.4925864338874817,0.617037832736969,0.5253772139549255,714,77,92,132,217,30,166,0.10040408372879028,0.028908908367156982
5163,0.0004909774288535118,0.610465407371521,0.18380191922187805,0.49783626198768616,0.49259576201438904,0.6170265078544617,0.5253604650497437,714,77,92,132,217,30,166,0.10040408372879028,0.028908908367156982
5164,0.0004906720714643598,0.6104993224143982,0.18380223214626312,0.4978368282318115,0.4925888776779175,0.6170117855072021,0.52536541223526,714,77,92,132,217,30,166,0.10040408372879028,0.028908908367156982
5165,0.0004897965118288994,0.6105043292045593,0.1838025450706482,0.4978370666503906,0.4926014840602875,0.617002546787262,0.5253439545631409,714,77,92,132,217,30,166,0.10040408372879028,0.028908908367156982
5166,0.0004894312005490065,0.6105084419250488,0.18380297720432281,0.49783578515052795,0.4925956130027771,0.6169919371604919,0.5253472328186035,714,77,92,132,217,30,166,0.10040408372879028,0.028908908367156982
5167,0.0004887917311862111,0.610520601272583,0.1838032305240631,0.4978354573249817,0.49260109663009644,0.616980254650116,0.525336503982544,714,77,92,132,217,30,166,0.10040408372879028,0.028908908367156982
5168,0.0004883119254373014,0.6105471253395081,0.18380355834960938,0.497835636138916,0.4925999939441681,0.6169682741165161,0.5253326892852783,714,77,92,132,217,30,166,0.10009324550628662,0.028908908367156982
5169,0.0004876213788520545,0.6105536222457886,0.18380391597747803,0.4978342354297638,0.4926071763038635,0.6169573068618774,0.5253201127052307,714,77,92,132,217,30,166,0.10040408372879028,0.028908908367156982
5170,0.00048717742902226746,0.6105844378471375,0.18380415439605713,0.4978347420692444,0.4926055371761322,0.6169449687004089,0.5253177285194397,714,77,92,132,217,30,166,0.10009324550628662,0.028908908367156982
5171,0.00048675676225684583,0.6105905175209045,0.18380451202392578,0.49783453345298767,0.49260371923446655,0.6169341206550598,0.5253153443336487,714,77,92,132,217,30,166,0.10009324550628662,0.028908908367156982
5172,0.00048613667604513466,0.6105976700782776,0.18380486965179443,0.4978334307670593,0.49260735511779785,0.6169229745864868,0.5253065824508667,714,77,92,132,217,30,166,0.10009324550628662,0.028908908367156982
5173,0.0004855789593420923,0.6106252074241638,0.18380513787269592,0.49783411622047424,0.4926094710826874,0.6169112324714661,0.5252991914749146,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5174,0.0004849674296565354,0.6106303334236145,0.18380552530288696,0.49783381819725037,0.49261459708213806,0.6169005036354065,0.5252885222434998,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5175,0.00048446113942191005,0.6106401681900024,0.18380583822727203,0.497832328081131,0.4926149845123291,0.6168909668922424,0.5252841711044312,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5176,0.0004838649765588343,0.6106706261634827,0.18380625545978546,0.49783220887184143,0.49262142181396484,0.616877019405365,0.5252708792686462,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5177,0.00048345833783969283,0.6106706857681274,0.18380653858184814,0.49783220887184143,0.49261605739593506,0.6168670654296875,0.5252736210823059,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5178,0.0004830247489735484,0.6107011437416077,0.1838068813085556,0.49783268570899963,0.49261635541915894,0.6168547868728638,0.5252689123153687,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5179,0.0004822654009331018,0.6107088327407837,0.1838071644306183,0.4978312849998474,0.49262675642967224,0.6168457269668579,0.5252517461776733,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5180,0.00048190989764407277,0.6107114553451538,0.1838075816631317,0.4978315234184265,0.4926219880580902,0.6168355345726013,0.5252532362937927,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5181,0.0004812816041521728,0.6107174158096313,0.18380789458751678,0.49783170223236084,0.4926273226737976,0.6168248057365417,0.5252417325973511,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5182,0.0004809076199308038,0.6107434034347534,0.18380820751190186,0.49783048033714294,0.49262309074401855,0.6168114542961121,0.5252434611320496,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5183,0.0004802070034202188,0.6107503771781921,0.1838085949420929,0.49783071875572205,0.4926324188709259,0.6168025732040405,0.5252273082733154,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5184,0.00047983392141759396,0.6107795238494873,0.1838088482618332,0.49783098697662354,0.4926286041736603,0.616788923740387,0.5252275466918945,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5185,0.0004794270498678088,0.6107819080352783,0.18380916118621826,0.4978290796279907,0.4926280379295349,0.6167805194854736,0.5252236723899841,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5186,0.000478750909678638,0.6107848286628723,0.18380959331989288,0.49782896041870117,0.49263453483581543,0.6167704463005066,0.5252112150192261,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5187,0.0004783692420460284,0.6108148097991943,0.18380990624427795,0.4978293180465698,0.4926329553127289,0.6167583465576172,0.5252085328102112,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5188,0.0004777162102982402,0.6108168363571167,0.18381018936634064,0.49782803654670715,0.49263954162597656,0.6167485117912292,0.5251970291137695,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5189,0.00047737156273797154,0.6108218431472778,0.18381056189537048,0.49782833456993103,0.49263429641723633,0.6167380213737488,0.5251982808113098,714,77,92,132,217,30,166,0.09978240728378296,0.028908908367156982
5190,0.0004767441423609853,0.6108492016792297,0.18381091952323914,0.49782875180244446,0.4926427900791168,0.6167265176773071,0.5251832008361816,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5191,0.00047642350546084344,0.6108525395393372,0.1838112473487854,0.4978272318840027,0.4926365315914154,0.6167163848876953,0.5251878499984741,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5192,0.00047569876187480986,0.6108577251434326,0.18381154537200928,0.4978276491165161,0.49264800548553467,0.6167079210281372,0.525168240070343,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5193,0.0004753945686388761,0.6108822226524353,0.18381193280220032,0.497827410697937,0.4926415681838989,0.6166951656341553,0.5251722931861877,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5194,0.0004749484360218048,0.6108846664428711,0.18381235003471375,0.49782609939575195,0.49264150857925415,0.6166850924491882,0.5251688957214355,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5195,0.0004743268946185708,0.6108925342559814,0.18381267786026,0.49782630801200867,0.4926493167877197,0.6166762709617615,0.5251544713973999,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5196,0.0004739380383398384,0.610920250415802,0.1838129758834839,0.49782609939575195,0.49264630675315857,0.6166629791259766,0.525153398513794,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5197,0.00047339574666693807,0.6109180450439453,0.183813214302063,0.4978269636631012,0.4926510155200958,0.6166555285453796,0.5251436829566956,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5198,0.0004729754582513124,0.6109459400177002,0.18381358683109283,0.4978253245353699,0.4926496148109436,0.6166422367095947,0.5251404047012329,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5199,0.0004724895698018372,0.6109514832496643,0.1838139444589615,0.4978255033493042,0.4926520586013794,0.6166321039199829,0.5251336097717285,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5200,0.00047200280823744833,0.6109520792961121,0.18381430208683014,0.4978260397911072,0.492653489112854,0.6166242361068726,0.5251268148422241,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5201,0.0004716819094028324,0.6109552979469299,0.18381468951702118,0.49782389402389526,0.49265000224113464,0.6166145205497742,0.5251278281211853,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5202,0.0004710610955953598,0.6109791398048401,0.18381501734256744,0.4978243410587311,0.4926586151123047,0.6166036128997803,0.525113046169281,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5203,0.00047072942834347486,0.6109833717346191,0.1838153600692749,0.49782487750053406,0.4926536977291107,0.616593599319458,0.5251142978668213,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5204,0.0004702100995928049,0.6110111474990845,0.1838156282901764,0.4978232979774475,0.4926612973213196,0.6165822744369507,0.5251027345657349,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5205,0.00046996428864076734,0.6110114455223083,0.1838160753250122,0.4978232979774475,0.4926532208919525,0.616572916507721,0.5251092314720154,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5206,0.0004693655064329505,0.6110111474990845,0.18381637334823608,0.4978240132331848,0.49265995621681213,0.6165635585784912,0.5250957012176514,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5207,0.0004691786889452487,0.6110398173332214,0.18381671607494354,0.4978225529193878,0.49265265464782715,0.6165503263473511,0.5251015424728394,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5208,0.0004686199245043099,0.611039936542511,0.183817058801651,0.49782297015190125,0.49265655875205994,0.6165427565574646,0.5250924229621887,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5209,0.0004681026330217719,0.6110416054725647,0.1838172823190689,0.49782243371009827,0.4926629066467285,0.6165350079536438,0.5250805616378784,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5210,0.00046771764755249023,0.6110679507255554,0.1838177591562271,0.49782100319862366,0.4926601052284241,0.6165221333503723,0.5250804424285889,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5211,0.00046739145182073116,0.6110695004463196,0.18381808698177338,0.49782174825668335,0.4926590323448181,0.616512656211853,0.525078535079956,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5212,0.000466889061499387,0.611070990562439,0.1838185340166092,0.4978216290473938,0.4926612675189972,0.6165050864219666,0.5250709652900696,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5213,0.0004666463646572083,0.6110953092575073,0.18381880223751068,0.49782052636146545,0.49265754222869873,0.6164926290512085,0.5250720977783203,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5214,0.00046598934568464756,0.6110955476760864,0.18381917476654053,0.49782100319862366,0.49266600608825684,0.6164852380752563,0.5250577926635742,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5215,0.0004657610261347145,0.6110996603965759,0.1838194876909256,0.4978211224079132,0.49266016483306885,0.6164754033088684,0.5250605344772339,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5216,0.00046523846685886383,0.6111275553703308,0.18381987512111664,0.49782007932662964,0.49266481399536133,0.6164624691009521,0.5250512361526489,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5217,0.000464858952909708,0.611121416091919,0.18382015824317932,0.4978204071521759,0.492663711309433,0.6164559125900269,0.5250491499900818,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5218,0.00046463366015814245,0.6111494898796082,0.1838204711675644,0.49782031774520874,0.49265825748443604,0.6164430379867554,0.525052011013031,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5219,0.00046401243889704347,0.6111533641815186,0.18382087349891663,0.4978199005126953,0.492667555809021,0.6164351105690002,0.5250357985496521,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5220,0.00046374218072742224,0.6111519932746887,0.18382109701633453,0.49781855940818787,0.4926622807979584,0.6164263486862183,0.525039553642273,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5221,0.00046322867274284363,0.611150860786438,0.18382151424884796,0.4978192150592804,0.492666631937027,0.6164174675941467,0.5250288248062134,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5222,0.00046289534657262266,0.6111752986907959,0.18382182717323303,0.4978193938732147,0.4926644563674927,0.6164069771766663,0.5250283479690552,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5223,0.0004624432767741382,0.6111768484115601,0.18382224440574646,0.4978179931640625,0.492667019367218,0.6163976788520813,0.5250216722488403,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5224,0.0004621259868144989,0.611177384853363,0.18382258713245392,0.4978184998035431,0.49266526103019714,0.6163901686668396,0.5250187516212463,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5225,0.00046163779916241765,0.6112024784088135,0.18382298946380615,0.4978186786174774,0.49267005920410156,0.6163779497146606,0.5250095129013062,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5226,0.00046132734860293567,0.6111996173858643,0.18382330238819122,0.4978179335594177,0.4926644563674927,0.616369366645813,0.5250116586685181,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5227,0.00046091381227597594,0.6112030148506165,0.1838235855102539,0.4978177547454834,0.49266690015792847,0.616361677646637,0.5250059366226196,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5228,0.00046050018863752484,0.6112262010574341,0.18382400274276733,0.49781736731529236,0.49266859889030457,0.6163495779037476,0.5250002145767212,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5229,0.00046011002268642187,0.6112241148948669,0.18382437527179718,0.4978165030479431,0.49266931414604187,0.6163427233695984,0.5249952673912048,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5230,0.0004597418010234833,0.6112244725227356,0.18382464349269867,0.4978168308734894,0.4926695227622986,0.6163338422775269,0.5249915719032288,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5231,0.0004594764905050397,0.611250638961792,0.18382513523101807,0.49781695008277893,0.49266523122787476,0.6163213849067688,0.5249916911125183,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5232,0.0004589307645801455,0.6112475395202637,0.18382547795772552,0.4978157877922058,0.49267226457595825,0.6163146495819092,0.5249806046485901,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5233,0.0004585975839290768,0.6112738847732544,0.18382570147514343,0.4978160262107849,0.4926695227622986,0.6163021922111511,0.52497798204422,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5234,0.00045826705172657967,0.6112722754478455,0.18382607400417328,0.49781596660614014,0.4926692545413971,0.6162955164909363,0.5249756574630737,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5235,0.00045777313061989844,0.6112750172615051,0.18382644653320312,0.4978151023387909,0.4926736056804657,0.6162862181663513,0.5249665379524231,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5236,0.00045743887312710285,0.6112724542617798,0.1838267743587494,0.4978151023387909,0.49267202615737915,0.6162795424461365,0.5249634981155396,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5237,0.0004570164892356843,0.611293375492096,0.18382711708545685,0.4978151023387909,0.4926738739013672,0.6162680387496948,0.5249582529067993,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5238,0.0004568455624394119,0.6112934350967407,0.1838274449110031,0.49781370162963867,0.4926671087741852,0.6162592768669128,0.5249640941619873,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5239,0.000456260924693197,0.6112952828407288,0.1838277131319046,0.49781447649002075,0.4926770329475403,0.616252064704895,0.5249468088150024,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5240,0.0004560707602649927,0.6113203167915344,0.18382816016674042,0.4978146553039551,0.49266910552978516,0.6162397861480713,0.52495276927948,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5241,0.0004555840278044343,0.6113137602806091,0.1838284581899643,0.4978136122226715,0.49267303943634033,0.616233766078949,0.5249438881874084,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5242,0.00045521187712438405,0.6113176941871643,0.18382887542247772,0.49781370162963867,0.4926748275756836,0.6162245273590088,0.5249375700950623,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5243,0.0004548984579741955,0.611341118812561,0.18382929265499115,0.497813880443573,0.49267134070396423,0.6162127256393433,0.5249375700950623,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5244,0.00045446716831065714,0.6113380789756775,0.18382959067821503,0.49781274795532227,0.4926761984825134,0.6162062883377075,0.5249279737472534,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5245,0.00045417065848596394,0.611335813999176,0.18382994830608368,0.49781277775764465,0.4926718473434448,0.6161978840827942,0.5249294638633728,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5246,0.0004537295608315617,0.6113596558570862,0.18383024632930756,0.49781277775764465,0.49267807602882385,0.6161878705024719,0.5249181985855103,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5247,0.0004534150939434767,0.6113578081130981,0.18383069336414337,0.4978114664554596,0.4926740229129791,0.6161795854568481,0.5249189138412476,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5248,0.0004531871236395091,0.6113571524620056,0.18383094668388367,0.49781176447868347,0.49266985058784485,0.6161712408065796,0.5249214768409729,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5249,0.0004526740522123873,0.6113806962966919,0.1838313192129135,0.4978123903274536,0.4926764965057373,0.6161609888076782,0.5249080061912537,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5250,0.00045248481910675764,0.6113777160644531,0.18383173644542694,0.4978126287460327,0.4926697909832001,0.6161528825759888,0.5249124765396118,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5251,0.000451918545877561,0.6113777756690979,0.18383197486400604,0.4978114068508148,0.4926788806915283,0.6161460876464844,0.5248976349830627,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5252,0.00045173143735155463,0.61139976978302,0.18383242189884186,0.49781152606010437,0.49267253279685974,0.6161345839500427,0.5249026417732239,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5253,0.000451398896984756,0.6113961935043335,0.18383273482322693,0.49781176447868347,0.49267077445983887,0.6161266565322876,0.524898111820221,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5254,0.0004509210994001478,0.6113952398300171,0.18383297324180603,0.4978107213973999,0.49267709255218506,0.6161200404167175,0.5248887538909912,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5255,0.0004506841069087386,0.6113980412483215,0.18383343517780304,0.49781060218811035,0.49267247319221497,0.616111159324646,0.5248900055885315,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5256,0.0004502382653299719,0.6114145517349243,0.1838337630033493,0.4978107213973999,0.4926770329475403,0.6161004900932312,0.5248795747756958,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5257,0.0004499064525589347,0.6114140152931213,0.18383413553237915,0.497809499502182,0.4926755130290985,0.6160938739776611,0.5248782634735107,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5258,0.0004497484187595546,0.6114383935928345,0.18383446335792542,0.4978100657463074,0.49267029762268066,0.6160823106765747,0.5248811841011047,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5259,0.00044920010259374976,0.6114386320114136,0.18383477628231049,0.4978102445602417,0.4926771819591522,0.6160754561424255,0.5248677134513855,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5260,0.0004489642451517284,0.6114333271980286,0.18383514881134033,0.49780920147895813,0.49267321825027466,0.6160680055618286,0.5248697400093079,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5261,0.00044851505663245916,0.6114553213119507,0.18383550643920898,0.497809499502182,0.4926793575286865,0.6160582304000854,0.524858295917511,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5262,0.00044825352961197495,0.6114559769630432,0.1838359385728836,0.4978097975254059,0.4926745295524597,0.6160498261451721,0.5248599052429199,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5263,0.0004478176706470549,0.6114521026611328,0.18383625149726868,0.49780869483947754,0.49268054962158203,0.6160438060760498,0.5248496532440186,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5264,0.00044756551505997777,0.6114514470100403,0.18383657932281494,0.49780821800231934,0.49267578125,0.6160355806350708,0.5248511433601379,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5265,0.00044744188198819757,0.6114704608917236,0.18383702635765076,0.4978085160255432,0.4926683306694031,0.6160246729850769,0.5248569250106812,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5266,0.0004468835541047156,0.6114699244499207,0.18383726477622986,0.4978073537349701,0.4926772713661194,0.6160182356834412,0.5248425006866455,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5267,0.0004467427497729659,0.6114938259124756,0.18383760750293732,0.4978075921535492,0.49266937375068665,0.6160068511962891,0.5248489379882812,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5268,0.0004462287761271,0.6114897727966309,0.18383795022964478,0.4978083372116089,0.4926776885986328,0.6160008907318115,0.5248339772224426,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5269,0.00044608788448385894,0.611484944820404,0.18383832275867462,0.497807115316391,0.4926695227622986,0.6159932613372803,0.5248420238494873,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5270,0.0004456282767932862,0.6114868521690369,0.18383869528770447,0.4978073537349701,0.49267464876174927,0.6159849166870117,0.5248305201530457,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5271,0.00044539873488247395,0.6115061640739441,0.18383894860744476,0.49780765175819397,0.4926709234714508,0.6159757971763611,0.5248323678970337,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5272,0.0004451608401723206,0.6115015745162964,0.18383941054344177,0.4978061318397522,0.4926668405532837,0.6159682869911194,0.524834156036377,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5273,0.0004447381943464279,0.6115003228187561,0.18383969366550446,0.4978063702583313,0.49267151951789856,0.6159620881080627,0.5248247385025024,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5274,0.0004445298982318491,0.6115233898162842,0.18384002149105072,0.4978067874908447,0.492667555809021,0.6159507632255554,0.5248245000839233,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5275,0.00044415402226150036,0.611518383026123,0.18384042382240295,0.49780556559562683,0.49266868829727173,0.6159433722496033,0.5248209834098816,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5276,0.0004438243340700865,0.6115416288375854,0.18384085595607758,0.49780550599098206,0.49266937375068665,0.6159338355064392,0.5248158574104309,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5277,0.0004435731971170753,0.6115379929542542,0.1838410347700119,0.4978063702583313,0.49266666173934937,0.6159263253211975,0.5248153805732727,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5278,0.00044324330519884825,0.611538290977478,0.18384142220020294,0.4978051483631134,0.4926674962043762,0.6159199476242065,0.5248112082481384,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5279,0.00044291644007898867,0.6115332841873169,0.18384180963039398,0.4978053867816925,0.4926683306694031,0.6159124970436096,0.5248059034347534,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5280,0.00044265732867643237,0.6115521788597107,0.18384216725826263,0.4978056252002716,0.49266406893730164,0.6159019470214844,0.5248076319694519,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5281,0.00044238538248464465,0.6115531921386719,0.1838424950838089,0.4978046417236328,0.49266284704208374,0.6158954501152039,0.5248057246208191,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5282,0.00044197854003868997,0.6115491390228271,0.18384292721748352,0.4978041350841522,0.4926665723323822,0.6158879995346069,0.5247980356216431,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5283,0.0004417338641360402,0.6115726232528687,0.183843195438385,0.4978049397468567,0.4926639795303345,0.6158784627914429,0.5247958898544312,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5284,0.00044150621397420764,0.611564040184021,0.18384356796741486,0.49780383706092834,0.4926604628562927,0.615871787071228,0.5247974395751953,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5285,0.0004411968984641135,0.6115648150444031,0.18384389579296112,0.49780401587486267,0.4926600158214569,0.6158638000488281,0.5247952342033386,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5286,0.00044088007416576147,0.6115869879722595,0.1838442087173462,0.4978041350841522,0.49266067147254944,0.6158544421195984,0.5247896909713745,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5287,0.00044057139893993735,0.6115822792053223,0.18384462594985962,0.49780330061912537,0.49266114830970764,0.6158472895622253,0.5247868299484253,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5288,0.0004403248894959688,0.6115763783454895,0.18384495377540588,0.4978034794330597,0.4926571547985077,0.6158401966094971,0.5247873663902283,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5289,0.0004399377212394029,0.6115995049476624,0.1838453710079193,0.497803658246994,0.4926617741584778,0.615830659866333,0.524777889251709,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5290,0.0004396915901452303,0.6115959882736206,0.18384572863578796,0.49780285358428955,0.49265775084495544,0.6158233284950256,0.5247790813446045,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5291,0.00043948597158305347,0.6115909814834595,0.18384608626365662,0.4978022575378418,0.4926547706127167,0.6158177852630615,0.5247797966003418,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5292,0.00043907869257964194,0.6116144061088562,0.1838463544845581,0.4978024959564209,0.4926590919494629,0.6158069372177124,0.5247701406478882,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5293,0.0004389762762002647,0.6116101145744324,0.18384669721126556,0.49780216813087463,0.49265068769454956,0.6157998442649841,0.5247777104377747,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5294,0.0004384774947538972,0.6116055250167847,0.18384701013565063,0.4978024959564209,0.49265816807746887,0.6157941818237305,0.5247642993927002,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5295,0.0004383641353342682,0.6116278767585754,0.18384748697280884,0.497802734375,0.49265074729919434,0.6157834529876709,0.5247704386711121,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5296,0.0004378845333121717,0.6116228103637695,0.1838478446006775,0.49780163168907166,0.4926585853099823,0.6157780289649963,0.5247567296028137,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5297,0.0004377173609100282,0.6116198301315308,0.18384815752506256,0.4978020489215851,0.4926522970199585,0.6157707571983337,0.5247609615325928,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5298,0.0004374635755084455,0.6116176843643188,0.1838485300540924,0.49780216813087463,0.49265187978744507,0.615764856338501,0.5247570872306824,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5299,0.0004371193645056337,0.6116356253623962,0.18384887278079987,0.49780169129371643,0.49265217781066895,0.6157547831535339,0.5247540473937988,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5300,0.00043683976400643587,0.6116321086883545,0.18384923040866852,0.49780094623565674,0.4926528334617615,0.6157491207122803,0.5247482657432556,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
5301,0.00043653970351442695,0.6116311550140381,0.1838495433330536,0.49780112504959106,0.49265292286872864,0.6157416105270386,0.5247456431388855,714,77,92,132,217,30,166,0.0994715690612793,0.028908908367156982
