Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,PhatBar_6,S,S_1,S_2,S_3,S_4,S_5,S_6
9042,3.619288,0.040721178,0.100093246,0.50000095,0.507856,0.4980871,0.495672,0.5012693,0.5010212,1060,146,92,109,245,111,357
9043,3.6147966,0.040721178,0.100093246,0.50000095,0.507855,0.4981051,0.4956938,0.5012791,0.5009957,1060,146,92,109,245,111,357
9044,3.6110735,0.040721178,0.100093246,0.50000095,0.50785494,0.4981227,0.49572182,0.5012838,0.5009712,1060,146,92,109,245,111,357
9045,3.6067457,0.040721178,0.100093246,0.50000095,0.507856,0.49813825,0.4957471,0.5012634,0.5009602,1060,146,92,109,245,111,357
9046,3.6029944,0.040721178,0.100093246,0.50000083,0.5078545,0.49815816,0.49577686,0.50127125,0.50092876,1060,146,92,109,245,111,357
9047,3.5993834,0.040721178,0.100093246,0.50000083,0.50785637,0.49817243,0.49579927,0.5012602,0.5009091,1060,146,92,109,245,111,357
9048,3.5956843,0.040721178,0.100093246,0.50000083,0.5078546,0.4981943,0.49581796,0.5012522,0.5008944,1060,146,92,109,245,111,357
9049,3.592429,0.040721178,0.100093246,0.50000083,0.5078564,0.49820977,0.49583536,0.50125504,0.50087166,1060,146,92,109,245,111,357
9050,3.5889153,0.040721178,0.100093246,0.50000083,0.50785464,0.49822778,0.49586147,0.501241,0.50085,1060,146,92,109,245,111,357
9051,3.5855887,0.040721178,0.100093246,0.50000083,0.5078568,0.49824557,0.4958591,0.5012336,0.5008378,1060,146,92,109,245,111,357
9052,3.5825484,0.040721178,0.100093246,0.5000007,0.50785506,0.49826106,0.49589688,0.50123054,0.50080836,1060,146,92,109,245,111,357
9053,3.5794926,0.040721178,0.100093246,0.5000007,0.50785583,0.4982809,0.49589476,0.5012244,0.5007972,1060,146,92,109,245,111,357
9054,3.5764756,0.040721178,0.100093246,0.5000007,0.5078559,0.49829647,0.49593174,0.5012076,0.50077176,1060,146,92,109,245,111,357
9055,3.5736935,0.040721178,0.100093246,0.5000007,0.5078559,0.49831295,0.4959275,0.5012116,0.50075686,1060,146,92,109,245,111,357
9056,3.5707037,0.040721178,0.100093246,0.5000007,0.5078559,0.49833024,0.49594855,0.50119627,0.5007352,1060,146,92,109,245,111,357
9057,3.5681531,0.040721178,0.100093246,0.5000007,0.5078558,0.49834603,0.49596635,0.50119233,0.5007169,1060,146,92,109,245,111,357
9058,3.5653121,0.040721178,0.100093246,0.5000007,0.50785655,0.49836513,0.495986,0.50117856,0.50069886,1060,146,92,109,245,111,357
9059,3.5629244,0.040721178,0.100093246,0.5000007,0.507855,0.4983786,0.49600348,0.5011756,0.50068176,1060,146,92,109,245,111,357
9060,3.5602474,0.040721178,0.100093246,0.5000007,0.5078566,0.49839583,0.49600756,0.5011611,0.5006657,1060,146,92,109,245,111,357
9061,3.5577698,0.040721178,0.100093246,0.50000066,0.50785536,0.498411,0.49602392,0.5011495,0.5006497,1060,146,92,109,245,111,357
9062,3.555503,0.040721178,0.100093246,0.50000066,0.50785667,0.49842867,0.49602872,0.50115097,0.5006364,1060,146,92,109,245,111,357
9063,3.5531602,0.040721178,0.100093246,0.50000066,0.5078558,0.49844253,0.4960376,0.5011383,0.5006219,1060,146,92,109,245,111,357
9064,3.5509362,0.040721178,0.100093246,0.50000066,0.50785697,0.498457,0.49604696,0.5011297,0.50060797,1060,146,92,109,245,111,357
9065,3.5485792,0.040721178,0.100093246,0.50000066,0.5078558,0.49847203,0.49606162,0.5011216,0.5005887,1060,146,92,109,245,111,357
9066,3.546574,0.040721178,0.100093246,0.50000066,0.5078567,0.49848855,0.49605557,0.5011207,0.50057817,1060,146,92,109,245,111,357
9067,3.5443614,0.040721178,0.100093246,0.50000066,0.50785583,0.4985017,0.49607435,0.5011023,0.5005635,1060,146,92,109,245,111,357
9068,3.5422626,0.040721178,0.100093246,0.50000066,0.5078568,0.49851522,0.4960861,0.5010975,0.5005444,1060,146,92,109,245,111,357
9069,3.5403104,0.040721178,0.100093246,0.50000066,0.5078559,0.4985304,0.49607936,0.5010922,0.5005349,1060,146,92,109,245,111,357
9070,3.5383458,0.040721178,0.100093246,0.50000066,0.50785685,0.49854657,0.49608672,0.50108075,0.5005269,1060,146,92,109,245,111,357
9071,3.5363338,0.040721178,0.100093246,0.50000066,0.50785595,0.49855903,0.49608502,0.5010722,0.5005164,1060,146,92,109,245,111,357
9072,3.5345492,0.040721178,0.100093246,0.50000066,0.50785685,0.4985669,0.49610656,0.5010667,0.5004961,1060,146,92,109,245,111,357
9073,3.532693,0.040721178,0.100093246,0.50000066,0.50785595,0.4985864,0.49609426,0.5010625,0.50049436,1060,146,92,109,245,111,357
9074,3.530876,0.040721178,0.100093246,0.50000066,0.50785697,0.49859864,0.4961085,0.5010485,0.50047916,1060,146,92,109,245,111,357
9075,3.5291693,0.040721178,0.100093246,0.50000066,0.50785625,0.4986102,0.49610135,0.5010418,0.50047314,1060,146,92,109,245,111,357
9076,3.527336,0.040721178,0.100404084,0.50000066,0.5078564,0.49862295,0.4961118,0.50103486,0.5004594,1060,146,92,109,245,111,357
9077,3.5256453,0.040721178,0.100404084,0.50000066,0.5078567,0.49864933,0.4961145,0.5010233,0.50045073,1060,146,92,109,245,111,357
9078,3.523959,0.040721178,0.100093246,0.50000066,0.5078565,0.49867085,0.49610233,0.5010163,0.50044715,1060,146,92,109,245,111,357
9079,3.5222907,0.040721178,0.100093246,0.50000066,0.50785685,0.4986845,0.49611145,0.5010116,0.5004333,1060,146,92,109,245,111,357
9080,3.520751,0.040721178,0.09978241,0.50000066,0.5078565,0.49870387,0.49610162,0.5010054,0.50043005,1060,146,92,109,245,111,357
9081,3.519099,0.040721178,0.09978241,0.50000066,0.50785667,0.49872333,0.49611002,0.5009948,0.50041854,1060,146,92,109,245,111,357
9082,3.5176103,0.040721178,0.100093246,0.50000066,0.50785685,0.49873376,0.49610478,0.50099105,0.5004083,1060,146,92,109,245,111,357
9083,3.5160432,0.040721178,0.100093246,0.50000066,0.50785637,0.49875197,0.49611455,0.5009829,0.5003997,1060,146,92,109,245,111,357
9084,3.5145645,0.040721178,0.100093246,0.50000066,0.50785685,0.49876958,0.49611515,0.5009751,0.5003878,1060,146,92,109,245,111,357
9085,3.513142,0.040721178,0.100093246,0.50000066,0.50785667,0.49878517,0.4961107,0.50097114,0.5003835,1060,146,92,109,245,111,357
9086,3.5116568,0.040721178,0.100093246,0.50000066,0.50785637,0.49879852,0.49611434,0.50096184,0.50037533,1060,146,92,109,245,111,357
9087,3.5102727,0.040721178,0.100093246,0.50000066,0.5078572,0.49881417,0.49610302,0.5009549,0.50037074,1060,146,92,109,245,111,357
9088,3.508831,0.041032016,0.100093246,0.50000066,0.5078564,0.49882856,0.49610707,0.50095063,0.50036204,1060,146,92,109,245,111,357
9089,3.5075603,0.041032016,0.100093246,0.50000066,0.5078564,0.49883544,0.49609557,0.50094897,0.5003545,1060,146,92,109,245,111,357
9090,3.5061617,0.041032016,0.09978241,0.50000066,0.5078572,0.49884972,0.49610958,0.50093657,0.5003432,1060,146,92,109,245,111,357
9091,3.5048375,0.041032016,0.09978241,0.50000066,0.5078567,0.4988688,0.49611086,0.50093067,0.500335,1060,146,92,109,245,111,357
9092,3.5035243,0.041032016,0.09978241,0.50000066,0.5078562,0.49888146,0.49610195,0.5009301,0.50032884,1060,146,92,109,245,111,357
9093,3.5022724,0.041032016,0.09978241,0.50000066,0.5078575,0.49888736,0.49610308,0.50091976,0.500324,1060,146,92,109,245,111,357
9094,3.5010233,0.041032016,0.09978241,0.50000066,0.5078565,0.49889982,0.49609593,0.5009181,0.5003193,1060,146,92,109,245,111,357
9095,3.4997873,0.041032016,0.09978241,0.5000006,0.50785655,0.498912,0.49609935,0.5009075,0.500312,1060,146,92,109,245,111,357
9096,3.4986172,0.041032016,0.09978241,0.50000054,0.5078572,0.49892366,0.4960917,0.5009087,0.5003062,1060,146,92,109,245,111,357
9097,3.4973135,0.041032016,0.09978241,0.50000066,0.50785655,0.49893785,0.496099,0.50089806,0.50029415,1060,146,92,109,245,111,357
9098,3.4961712,0.041032016,0.09978241,0.5000006,0.5078565,0.49894843,0.49610546,0.50089186,0.5002871,1060,146,92,109,245,111,357
9099,3.495035,0.041032016,0.09978241,0.50000054,0.50785655,0.49895114,0.49609357,0.5008886,0.5002841,1060,146,92,109,245,111,357
9100,3.493863,0.041032016,0.09978241,0.50000054,0.5078575,0.49896148,0.49609748,0.5008776,0.50027645,1060,146,92,109,245,111,357
9101,3.4927893,0.041032016,0.09978241,0.50000054,0.5078563,0.49897158,0.4960853,0.5008781,0.5002768,1060,146,92,109,245,111,357
9102,3.4916558,0.041032016,0.09978241,0.50000054,0.50785726,0.4989865,0.49609312,0.5008672,0.5002673,1060,146,92,109,245,111,357
9103,3.4905443,0.041032016,0.09978241,0.50000054,0.50785637,0.49899575,0.49609524,0.50086427,0.50026053,1060,146,92,109,245,111,357
9104,3.4894505,0.041032016,0.09978241,0.50000054,0.50785726,0.49900478,0.49608642,0.5008601,0.5002545,1060,146,92,109,245,111,357
9105,3.4884114,0.041032016,0.09978241,0.5000006,0.50785637,0.49901354,0.49608746,0.500853,0.50025,1060,146,92,109,245,111,357
9106,3.4873688,0.041032016,0.09978241,0.50000054,0.5078574,0.49902183,0.4960798,0.5008495,0.5002465,1060,146,92,109,245,111,357
9107,3.4863348,0.041032016,0.09978241,0.50000054,0.5078564,0.49903306,0.4960836,0.5008411,0.50024086,1060,146,92,109,245,111,357
9108,3.4852781,0.041032016,0.09978241,0.50000054,0.5078574,0.49904102,0.496077,0.50083554,0.5002377,1060,146,92,109,245,111,357
9109,3.4843059,0.041032016,0.09978241,0.50000054,0.5078564,0.4990487,0.49606797,0.5008326,0.50023437,1060,146,92,109,245,111,357
9110,3.483306,0.041032016,0.09978241,0.50000054,0.5078576,0.49905583,0.49606907,0.5008256,0.5002303,1060,146,92,109,245,111,357
9111,3.4823189,0.041032016,0.09978241,0.50000054,0.5078564,0.49906495,0.49607334,0.50082093,0.5002209,1060,146,92,109,245,111,357
9112,3.4813888,0.041032016,0.09978241,0.50000054,0.50785685,0.49907202,0.49606654,0.5008182,0.500219,1060,146,92,109,245,111,357
9113,3.4803677,0.041032016,0.09978241,0.50000054,0.50785685,0.4990788,0.4960694,0.5008086,0.50021267,1060,146,92,109,245,111,357
9114,3.4794927,0.041032016,0.09978241,0.50000054,0.50785726,0.49909028,0.49605384,0.5008083,0.5002119,1060,146,92,109,245,111,357
9115,3.4785206,0.041032016,0.09978241,0.50000054,0.5078569,0.49909654,0.4960565,0.50079966,0.50020707,1060,146,92,109,245,111,357
9116,3.477609,0.041032016,0.09978241,0.50000054,0.50785726,0.49910274,0.49605334,0.50079376,0.50020117,1060,146,92,109,245,111,357
9117,3.476722,0.041032016,0.09978241,0.50000054,0.50785667,0.49910873,0.49605083,0.50079083,0.500198,1060,146,92,109,245,111,357
9118,3.4758003,0.041032016,0.09978241,0.50000054,0.50785726,0.49911454,0.4960524,0.5007832,0.500193,1060,146,92,109,245,111,357
9119,3.4749324,0.041032016,0.09978241,0.50000054,0.5078569,0.49912417,0.49605507,0.5007809,0.5001879,1060,146,92,109,245,111,357
9120,3.474048,0.041032016,0.09978241,0.50000054,0.50785697,0.49913234,0.4960379,0.50077605,0.5001883,1060,146,92,109,245,111,357
9121,3.4731765,0.041032016,0.09978241,0.50000054,0.5078569,0.49913996,0.49604574,0.5007695,0.5001815,1060,146,92,109,245,111,357
9122,3.4723234,0.041032016,0.09978241,0.50000054,0.50785726,0.49914995,0.4960412,0.50076395,0.50017655,1060,146,92,109,245,111,357
9123,3.4714894,0.041032016,0.09978241,0.5000004,0.5078567,0.49915615,0.49603608,0.50076056,0.5001746,1060,146,92,109,245,111,357
9124,3.4706082,0.041032016,0.09978241,0.50000054,0.50785726,0.49916315,0.49603933,0.50075203,0.5001686,1060,146,92,109,245,111,357
9125,3.4698243,0.041032016,0.09978241,0.50000054,0.5078567,0.4991721,0.49602088,0.5007536,0.50016916,1060,146,92,109,245,111,357
9126,3.4689832,0.041032016,0.09978241,0.5000004,0.50785697,0.49918103,0.49602634,0.5007441,0.50016516,1060,146,92,109,245,111,357
9127,3.4681504,0.041032016,0.09978241,0.5000004,0.50785697,0.49918732,0.49602845,0.5007378,0.500159,1060,146,92,109,245,111,357
9128,3.467397,0.041032016,0.09978241,0.5000004,0.50785697,0.49919307,0.49601758,0.5007357,0.500159,1060,146,92,109,245,111,357
9129,3.4665868,0.041032016,0.09978241,0.5000004,0.50785667,0.4991986,0.49601957,0.5007292,0.50015265,1060,146,92,109,245,111,357
9130,3.4657784,0.041032016,0.09978241,0.50000054,0.5078571,0.49920723,0.49602145,0.5007213,0.5001472,1060,146,92,109,245,111,357
9131,3.4650564,0.041032016,0.09978241,0.5000004,0.5078566,0.49921224,0.4960036,0.5007203,0.5001511,1060,146,92,109,245,111,357
9132,3.464248,0.041032016,0.09978241,0.50000054,0.5078574,0.49921736,0.49600556,0.5007157,0.50014514,1060,146,92,109,245,111,357
9133,3.4634845,0.041032016,0.09978241,0.50000054,0.50785697,0.49922487,0.4960043,0.50070757,0.5001435,1060,146,92,109,245,111,357
9134,3.4627447,0.041032016,0.09978241,0.5000004,0.5078571,0.4992297,0.49600133,0.50070333,0.5001396,1060,146,92,109,245,111,357
9135,3.4619927,0.041032016,0.09978241,0.5000005,0.5078566,0.4992365,0.49599347,0.50069857,0.5001396,1060,146,92,109,245,111,357
9136,3.4612691,0.041032016,0.09978241,0.5000004,0.50785774,0.4992407,0.495994,0.5006929,0.5001361,1060,146,92,109,245,111,357
9137,3.460543,0.041032016,0.09978241,0.5000004,0.50785655,0.49924934,0.49598786,0.50068665,0.500135,1060,146,92,109,245,111,357
9138,3.4598417,0.041032016,0.09978241,0.5000004,0.5078573,0.49925435,0.49597812,0.5006852,0.5001337,1060,146,92,109,245,111,357
9139,3.4591503,0.041032016,0.09978241,0.5000004,0.50785685,0.49926195,0.49597263,0.50067794,0.50013226,1060,146,92,109,245,111,357
9140,3.458406,0.041032016,0.09978241,0.5000004,0.50785786,0.499267,0.4959751,0.500671,0.50012666,1060,146,92,109,245,111,357
9141,3.457736,0.041032016,0.09978241,0.5000004,0.5078565,0.49927166,0.49596712,0.50066864,0.50012606,1060,146,92,109,245,111,357
9142,3.4570575,0.041032016,0.09978241,0.5000004,0.5078569,0.4992792,0.4959599,0.5006632,0.50012535,1060,146,92,109,245,111,357
9143,3.4563324,0.041032016,0.09978241,0.5000004,0.5078571,0.49928284,0.4959631,0.50065494,0.50012046,1060,146,92,109,245,111,357
9144,3.4557176,0.041032016,0.09978241,0.5000004,0.5078574,0.49928978,0.49594894,0.50065446,0.5001217,1060,146,92,109,245,111,357
9145,3.4550211,0.041032016,0.09978241,0.5000004,0.5078571,0.49929637,0.49595088,0.50064725,0.50011736,1060,146,92,109,245,111,357
9146,3.454372,0.041032016,0.09978241,0.5000004,0.50785697,0.49929953,0.495955,0.50064075,0.5001144,1060,146,92,109,245,111,357
9147,3.4537077,0.041032016,0.09978241,0.5000004,0.50785685,0.4993063,0.49594578,0.50063485,0.50011355,1060,146,92,109,245,111,357
9148,3.4530861,0.041032016,0.09978241,0.5000004,0.5078574,0.49931014,0.4959407,0.5006338,0.5001122,1060,146,92,109,245,111,357
9149,3.4524496,0.041032016,0.09978241,0.5000004,0.5078567,0.4993141,0.4959439,0.5006264,0.50010717,1060,146,92,109,245,111,357
9150,3.451818,0.041032016,0.09978241,0.5000004,0.5078572,0.49932164,0.49593848,0.50061923,0.50010556,1060,146,92,109,245,111,357
9151,3.4511888,0.041032016,0.09978241,0.50000036,0.5078575,0.49932444,0.49593836,0.5006142,0.50010324,1060,146,92,109,245,111,357
9152,3.4506025,0.041032016,0.09978241,0.5000004,0.5078572,0.49932778,0.49592334,0.5006127,0.5001048,1060,146,92,109,245,111,357
9153,3.4499655,0.041032016,0.09978241,0.5000004,0.50785714,0.49933383,0.49592814,0.50060457,0.5001008,1060,146,92,109,245,111,357
9154,3.4493515,0.041032016,0.09978241,0.50000036,0.50785744,0.49933642,0.4959278,0.5005993,0.5000978,1060,146,92,109,245,111,357
9155,3.448783,0.041032016,0.09978241,0.5000004,0.5078569,0.49934465,0.49592292,0.5005941,0.5000972,1060,146,92,109,245,111,357
9156,3.448199,0.041032016,0.09978241,0.5000004,0.50785744,0.4993471,0.49591836,0.5005907,0.50009584,1060,146,92,109,245,111,357
9157,3.447599,0.041032016,0.09978241,0.50000036,0.5078569,0.49934992,0.4959099,0.50058407,0.50009704,1060,146,92,109,245,111,357
9158,3.4470062,0.041032016,0.09978241,0.5000004,0.50785744,0.4993559,0.49591094,0.5005791,0.5000921,1060,146,92,109,245,111,357
9159,3.4464247,0.041032016,0.09978241,0.5000004,0.50785714,0.49935874,0.49591282,0.5005733,0.50009,1060,146,92,109,245,111,357
9160,3.4458735,0.041032016,0.09978241,0.50000036,0.5078572,0.49936154,0.49590713,0.50056934,0.5000895,1060,146,92,109,245,111,357
9161,3.4453223,0.041032016,0.09978241,0.5000004,0.50785655,0.4993676,0.49590224,0.5005633,0.5000887,1060,146,92,109,245,111,357
9162,3.4447486,0.041032016,0.09978241,0.5000004,0.5078577,0.4993694,0.49590242,0.5005571,0.50008655,1060,146,92,109,245,111,357
9163,3.444197,0.041032016,0.09978241,0.5000004,0.5078569,0.4993774,0.495895,0.5005503,0.5000856,1060,146,92,109,245,111,357
9164,3.4436631,0.041032016,0.09978241,0.5000004,0.50785685,0.49937823,0.4958911,0.500548,0.5000853,1060,146,92,109,245,111,357
9165,3.4431248,0.041032016,0.09978241,0.5000004,0.50785786,0.49938363,0.49589047,0.50054187,0.50008345,1060,146,92,109,245,111,357
9166,3.4425836,0.041032016,0.09978241,0.5000003,0.50785655,0.49938628,0.49588177,0.5005356,0.50008523,1060,146,92,109,245,111,357
9167,3.442033,0.041032016,0.09978241,0.50000036,0.5078581,0.49938896,0.49588344,0.5005293,0.5000827,1060,146,92,109,245,111,357
9168,3.4414978,0.041032016,0.09978241,0.5000003,0.50785685,0.4993942,0.49587867,0.50052387,0.50008225,1060,146,92,109,245,111,357
9169,3.441008,0.041032016,0.09978241,0.5000004,0.50785786,0.49939573,0.49586973,0.5005214,0.5000827,1060,146,92,109,245,111,357
9170,3.440481,0.041032016,0.09978241,0.50000036,0.50785685,0.4994035,0.49586776,0.5005145,0.50008047,1060,146,92,109,245,111,357
9171,3.439975,0.041032016,0.09978241,0.5000003,0.50785786,0.4994049,0.49586248,0.50050944,0.5000799,1060,146,92,109,245,111,357
9172,3.439456,0.041032016,0.09978241,0.50000036,0.50785655,0.49940726,0.49586257,0.5005043,0.5000786,1060,146,92,109,245,111,357
9173,3.4389462,0.041032016,0.09947157,0.50000036,0.50785804,0.49941233,0.4958629,0.50049734,0.5000766,1060,146,92,109,245,111,357
9174,3.4384604,0.041032016,0.09947157,0.5000003,0.5078556,0.4994139,0.49585456,0.500492,0.5000774,1060,146,92,109,245,111,357
9175,3.4379728,0.041032016,0.09978241,0.5000003,0.5078585,0.49942112,0.49584842,0.5004901,0.5000764,1060,146,92,109,245,111,357
9176,3.4374835,0.041032016,0.09978241,0.5000003,0.50785714,0.4994226,0.49584773,0.50048417,0.50007606,1060,146,92,109,245,111,357
9177,3.4370203,0.041032016,0.09978241,0.5000003,0.50785726,0.49942732,0.49584663,0.5004786,0.50007266,1060,146,92,109,245,111,357
9178,3.4365292,0.041032016,0.09978241,0.5000003,0.50785744,0.49942937,0.49584565,0.5004728,0.50007224,1060,146,92,109,245,111,357
9179,3.4360914,0.041032016,0.09978241,0.5000003,0.50785565,0.49943042,0.4958394,0.50046825,0.50007284,1060,146,92,109,245,111,357
9180,3.435607,0.041032016,0.09978241,0.5000003,0.50785846,0.4994359,0.49583787,0.5004619,0.50007117,1060,146,92,109,245,111,357
9181,3.4351423,0.041032016,0.09978241,0.50000036,0.5078559,0.49943843,0.49583983,0.5004579,0.5000686,1060,146,92,109,245,111,357
9182,3.4347062,0.041032016,0.09978241,0.50000036,0.5078588,0.49944544,0.4958275,0.5004547,0.50006926,1060,146,92,109,245,111,357
9183,3.4342504,0.041032016,0.09978241,0.5000003,0.5078559,0.49944687,0.4958285,0.50045025,0.5000672,1060,146,92,109,245,111,357
9184,3.4337993,0.041032016,0.09947157,0.5000003,0.5078581,0.4994527,0.49581984,0.5004433,0.50006914,1060,146,92,109,245,111,357
9185,3.4333594,0.041032016,0.09947157,0.5000003,0.50785697,0.4994537,0.49582213,0.5004397,0.5000664,1060,146,92,109,245,111,357
9186,3.432912,0.041032016,0.09916073,0.5000003,0.5078575,0.49945807,0.49582046,0.5004343,0.5000656,1060,146,92,109,245,111,357
9187,3.4324965,0.041032016,0.09916073,0.5000003,0.50785655,0.49946156,0.49582177,0.500429,0.50006354,1060,146,92,109,245,111,357
9188,3.4320612,0.041032016,0.09916073,0.5000003,0.50785846,0.49946293,0.49581578,0.5004232,0.50006384,1060,146,92,109,245,111,357
9189,3.4316397,0.041032016,0.09916073,0.5000003,0.50785685,0.49946976,0.49581414,0.50042,0.5000616,1060,146,92,109,245,111,357
9190,3.4312272,0.041032016,0.09916073,0.5000003,0.5078583,0.4994721,0.49581122,0.50041485,0.50006187,1060,146,92,109,245,111,357
9191,3.4308262,0.041032016,0.09916073,0.5000003,0.50785685,0.499476,0.4958053,0.5004121,0.5000612,1060,146,92,109,245,111,357
9192,3.430407,0.041032016,0.09916073,0.5000003,0.5078579,0.49947706,0.495804,0.50040734,0.5000599,1060,146,92,109,245,111,357
9193,3.4300168,0.041032016,0.09916073,0.5000003,0.5078563,0.4994832,0.49579674,0.50040364,0.5000612,1060,146,92,109,245,111,357
9194,3.4295824,0.041032016,0.09916073,0.5000003,0.5078579,0.49949187,0.49579644,0.5003975,0.5000582,1060,146,92,109,245,111,357
9195,3.4291852,0.041032016,0.09916073,0.5000003,0.5078566,0.49949783,0.49579456,0.5003936,0.5000571,1060,146,92,109,245,111,357
9196,3.4288077,0.041032016,0.09916073,0.5000003,0.5078579,0.49949932,0.49578738,0.5003887,0.50005853,1060,146,92,109,245,111,357
9197,3.428413,0.041032016,0.09916073,0.5000003,0.50785685,0.49950305,0.49578848,0.50038505,0.5000569,1060,146,92,109,245,111,357
9198,3.428008,0.041032016,0.09916073,0.5000003,0.50785774,0.4995135,0.4957856,0.5003796,0.50005555,1060,146,92,109,245,111,357
9199,3.4276547,0.041032016,0.09884983,0.5000003,0.5078569,0.4995139,0.49578166,0.5003757,0.5000551,1060,146,92,109,245,111,357
9200,3.4272685,0.041032016,0.09884983,0.5000003,0.507858,0.49951676,0.49578106,0.5003714,0.5000534,1060,146,92,109,245,111,357
9201,3.4269092,0.041032016,0.09884983,0.5000003,0.5078569,0.4995214,0.49577132,0.5003673,0.50005627,1060,146,92,109,245,111,357
9202,3.4265218,0.041032016,0.09884983,0.5000003,0.507858,0.49952993,0.49577254,0.5003627,0.5000536,1060,146,92,109,245,111,357
9203,3.4261603,0.041032016,0.09884983,0.5000003,0.50785667,0.49953547,0.4957699,0.50035936,0.5000525,1060,146,92,109,245,111,357
9204,3.4258158,0.041032016,0.09884983,0.5000003,0.50785774,0.49953443,0.49576432,0.5003549,0.50005394,1060,146,92,109,245,111,357
9205,3.4254553,0.041032016,0.09884983,0.5000003,0.5078569,0.4995359,0.4957649,0.5003509,0.5000515,1060,146,92,109,245,111,357
9206,3.4250915,0.041032016,0.09884983,0.5000003,0.507858,0.49954772,0.49576247,0.50034696,0.50005007,1060,146,92,109,245,111,357
9207,3.424766,0.041032016,0.09884983,0.5000003,0.5078563,0.49954727,0.49575838,0.50034356,0.50004953,1060,146,92,109,245,111,357
9208,3.4244153,0.041032016,0.09884983,0.50000024,0.507858,0.49955246,0.49575812,0.5003392,0.5000483,1060,146,92,109,245,111,357
9209,3.4240737,0.041032016,0.09884983,0.5000003,0.50785655,0.49956083,0.4957465,0.5003355,0.500051,1060,146,92,109,245,111,357
9210,3.423736,0.041032016,0.09884983,0.5000003,0.50785744,0.49956357,0.49574864,0.5003317,0.50004864,1060,146,92,109,245,111,357
9211,3.423417,0.041032016,0.09884983,0.50000024,0.50785685,0.49956176,0.49575084,0.5003288,0.5000459,1060,146,92,109,245,111,357
9212,3.4230857,0.041032016,0.09884983,0.5000003,0.50785744,0.49956533,0.49574837,0.50032437,0.500046,1060,146,92,109,245,111,357
9213,3.4227548,0.041032016,0.09884983,0.5000003,0.50785685,0.4995745,0.49573973,0.50032014,0.5000473,1060,146,92,109,245,111,357
9214,3.4224315,0.041032016,0.09884983,0.50000024,0.50785744,0.49957713,0.4957411,0.5003176,0.50004506,1060,146,92,109,245,111,357
9215,3.4221258,0.041032016,0.09884983,0.5000003,0.5078569,0.49957573,0.49573442,0.50031424,0.5000459,1060,146,92,109,245,111,357
9216,3.4218073,0.041032016,0.09884983,0.5000003,0.50785744,0.49958113,0.4957357,0.5003103,0.500044,1060,146,92,109,245,111,357
9217,3.4214997,0.041032016,0.09884983,0.50000024,0.5078569,0.4995896,0.49573478,0.500306,0.500043,1060,146,92,109,245,111,357
9218,3.4211884,0.041032016,0.09884983,0.5000003,0.50785744,0.49959165,0.49572518,0.50030434,0.5000445,1060,146,92,109,245,111,357
9219,3.420889,0.041032016,0.09884983,0.5000003,0.50785697,0.4995898,0.49572697,0.50030047,0.50004375,1060,146,92,109,245,111,357
9220,3.4205918,0.041032016,0.09884983,0.50000024,0.5078575,0.49959317,0.49572772,0.50029725,0.5000407,1060,146,92,109,245,111,357
9221,3.420286,0.041032016,0.09884983,0.5000003,0.5078571,0.49960095,0.4957177,0.500293,0.5000439,1060,146,92,109,245,111,357
9222,3.4199994,0.041032016,0.09884983,0.5000003,0.5078575,0.49960542,0.49571767,0.5002915,0.5000415,1060,146,92,109,245,111,357
9223,3.4197164,0.041032016,0.09884983,0.50000024,0.5078571,0.4996038,0.49571216,0.5002879,0.50004256,1060,146,92,109,245,111,357
9224,3.4194267,0.041342854,0.09884983,0.5000003,0.507858,0.4996065,0.4957141,0.5002845,0.50004035,1060,146,92,109,245,111,357
9225,3.4191422,0.041342854,0.09884983,0.5000003,0.5078569,0.49961573,0.49571267,0.500281,0.50003844,1060,146,92,109,245,111,357
9226,3.4188635,0.041342854,0.09884983,0.50000024,0.50785774,0.49961516,0.4957053,0.5002789,0.5000402,1060,146,92,109,245,111,357
9227,3.4185874,0.041342854,0.09884983,0.5000003,0.5078569,0.49961805,0.49570513,0.5002757,0.5000389,1060,146,92,109,245,111,357
9228,3.4183016,0.041342854,0.09884983,0.5000003,0.50785774,0.49962533,0.49570423,0.5002731,0.50003755,1060,146,92,109,245,111,357
9229,3.4180384,0.041342854,0.09884983,0.50000024,0.5078569,0.49962953,0.4956974,0.50026923,0.50003874,1060,146,92,109,245,111,357
9230,3.4177728,0.041342854,0.09884983,0.5000003,0.50785697,0.49962732,0.49569914,0.50026774,0.5000368,1060,146,92,109,245,111,357
9231,3.4175153,0.041342854,0.09884983,0.5000003,0.5078578,0.49962965,0.4956984,0.5002641,0.5000368,1060,146,92,109,245,111,357
9232,3.417251,0.041342854,0.09884983,0.50000024,0.50785714,0.4996374,0.49569297,0.5002618,0.5000351,1060,146,92,109,245,111,357
9233,3.416995,0.041342854,0.09884983,0.50000024,0.5078574,0.49963847,0.49569383,0.50025856,0.5000345,1060,146,92,109,245,111,357
9234,3.4167454,0.041342854,0.09884983,0.50000024,0.5078575,0.4996366,0.495687,0.50025684,0.50003624,1060,146,92,109,245,111,357
9235,3.4164915,0.041342854,0.09884983,0.50000024,0.5078574,0.49964166,0.4956875,0.500253,0.5000342,1060,146,92,109,245,111,357
