Epoch,Loss,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,S,S_1,S_2,S_3,S_4,S_5,TestingError,TrainingError
9407,0.058402088,0.701556087,0.406074852,0.716579914,0.680066705,0.5098809,309,77,59,62,94,17,0.296000004,0.318000019
9408,0.058250241,0.701451242,0.406162262,0.716488779,0.680105805,0.5099594,309,77,59,62,94,17,0.29400003,0.318000019
9409,0.058227796,0.701611578,0.406301618,0.716425061,0.67993331,0.509946346,309,77,59,62,94,17,0.29400003,0.318000019
9410,0.058183797,0.701462984,0.406365186,0.716454625,0.679930329,0.50996238,309,77,59,62,94,17,0.29400003,0.318000019
9411,0.058117259,0.70141995,0.406423211,0.716452777,0.679850817,0.509923279,309,77,59,62,94,17,0.29400003,0.318000019
9412,0.058093183,0.701369405,0.406486034,0.716379046,0.679887712,0.509924829,309,77,59,62,94,17,0.296000004,0.318000019
9413,0.058080409,0.701345086,0.406536907,0.716549098,0.679739475,0.509832919,309,77,59,62,94,17,0.291999996,0.318000019
9414,0.057902358,0.701250792,0.406726927,0.71631676,0.679685295,0.509955287,309,77,59,62,94,17,0.291999996,0.318000019
9415,0.057920601,0.701304138,0.406717151,0.716388762,0.67966491,0.509796679,309,77,59,62,94,17,0.291999996,0.318000019
9416,0.057975721,0.701257825,0.40678075,0.716491938,0.679655731,0.509813905,309,77,59,62,94,17,0.291999996,0.318000019
9417,0.057854712,0.70116359,0.406840056,0.716454625,0.679520488,0.509831786,309,77,59,62,94,17,0.291999996,0.318000019
9418,0.057674266,0.701096117,0.407036334,0.7161057,0.679612041,0.509833515,309,77,59,62,94,17,0.291999996,0.318000019
9419,0.057708986,0.701142609,0.4070476,0.716167927,0.679469645,0.509883106,309,77,59,62,94,17,0.291999996,0.318000019
9420,0.057748243,0.701013446,0.407056332,0.716367662,0.679503798,0.509778559,309,77,59,62,94,17,0.291999996,0.318000019
9421,0.057669565,0.701125741,0.407055259,0.716259003,0.679425478,0.509852707,309,77,59,62,94,17,0.291999996,0.318000019
9422,0.057770707,0.700980723,0.406961113,0.716775715,0.679416776,0.509747744,309,77,59,62,94,17,0.291999996,0.318000019
9423,0.057684653,0.70098877,0.40705201,0.71671617,0.679254115,0.509772658,309,77,59,62,94,17,0.291999996,0.318000019
9424,0.057649456,0.70091182,0.40717718,0.716591775,0.679324627,0.509791076,309,77,59,62,94,17,0.291999996,0.318000019
9425,0.057708845,0.700984001,0.407090515,0.716885686,0.67921555,0.509725869,309,77,59,62,94,17,0.291999996,0.318000019
9426,0.057552233,0.700815499,0.407259643,0.716767251,0.679191053,0.509750247,309,77,59,62,94,17,0.291999996,0.318000019
9427,0.057507236,0.700873137,0.407269627,0.716718554,0.679120719,0.509859264,309,77,59,62,94,17,0.291999996,0.318000019
9428,0.057513587,0.700729728,0.407322466,0.716848016,0.679123282,0.509755254,309,77,59,62,94,17,0.291999996,0.318000019
9429,0.057449125,0.700831831,0.40742597,0.716723561,0.679019988,0.509741187,309,77,59,62,94,17,0.291999996,0.318000019
9430,0.057592556,0.700815797,0.407341868,0.717087328,0.67896086,0.509751797,309,77,59,62,94,17,0.291999996,0.318000019
9431,0.05741727,0.700701594,0.407449454,0.717008293,0.678936839,0.509651005,309,77,59,62,94,17,0.291999996,0.318000019
9432,0.057383467,0.70063895,0.407487839,0.717060149,0.67889446,0.509732544,309,77,59,62,94,17,0.291999996,0.318000019
9433,0.057495449,0.700745702,0.407476634,0.717168987,0.678847253,0.509666264,309,77,59,62,94,17,0.291999996,0.318000019
9434,0.057349537,0.700604737,0.407558233,0.71724683,0.678756952,0.50971806,309,77,59,62,94,17,0.291999996,0.318000019
9435,0.057270609,0.700656295,0.407669187,0.717057824,0.678728342,0.509701192,309,77,59,62,94,17,0.291999996,0.318000019
9436,0.057289727,0.700476706,0.40760076,0.717377841,0.678696334,0.509684086,309,77,59,62,94,17,0.291999996,0.318000019
9437,0.057375334,0.700553656,0.407562107,0.717409015,0.67871958,0.509611428,309,77,59,62,94,17,0.291999996,0.318000019
9438,0.057251524,0.700414181,0.407718211,0.71761024,0.678522527,0.509630203,309,77,59,62,94,17,0.291999996,0.318000019
9439,0.057229612,0.700436354,0.407768965,0.717484236,0.678497136,0.509659946,309,77,59,62,94,17,0.291999996,0.318000019
9440,0.057339769,0.700401425,0.407678008,0.717890799,0.678506076,0.50952369,309,77,59,62,94,17,0.291999996,0.318000019
9441,0.057223894,0.700350821,0.407689631,0.717868805,0.678435624,0.509637713,309,77,59,62,94,17,0.291999996,0.318000019
9442,0.057213712,0.700280964,0.407671303,0.717977822,0.678485572,0.509608984,309,77,59,62,94,17,0.291999996,0.318000019
9443,0.057143666,0.700365126,0.407842904,0.7178123,0.678328097,0.509624064,309,77,59,62,94,17,0.291999996,0.318000019
9444,0.05705582,0.700329721,0.407988191,0.717534721,0.67841047,0.509627104,309,77,59,62,94,17,0.291999996,0.318000019
9445,0.057097312,0.700211108,0.40788281,0.717929423,0.678263605,0.509573638,309,77,59,62,94,17,0.291999996,0.318000019
9446,0.056997467,0.700164378,0.408052027,0.71770376,0.678292036,0.509580553,309,77,59,62,94,17,0.291999996,0.318000019
9447,0.056996841,0.700254619,0.408107102,0.717567027,0.678248048,0.50961566,309,77,59,62,94,17,0.291999996,0.318000019
9448,0.05706254,0.700173795,0.408034921,0.717849672,0.678267419,0.509541214,309,77,59,62,94,17,0.291999996,0.318000019
9449,0.056951657,0.700142622,0.408145368,0.717749119,0.678132713,0.509583116,309,77,59,62,94,17,0.291999996,0.318000019
9450,0.05689837,0.700062335,0.408196151,0.717787087,0.678211629,0.509571552,309,77,59,62,94,17,0.291999996,0.318000019
9451,0.056979436,0.700071275,0.408086449,0.718189418,0.678016722,0.509507835,309,77,59,62,94,17,0.291999996,0.318000019
9452,0.056745522,0.699981272,0.40833959,0.717640042,0.678096354,0.50963366,309,77,59,62,94,17,0.291999996,0.318000019
9453,0.056861848,0.699985623,0.408205748,0.718057275,0.678043067,0.509483278,309,77,59,62,94,17,0.291999996,0.318000019
9454,0.056889031,0.700106323,0.408267051,0.717928231,0.677952647,0.509513259,309,77,59,62,94,17,0.291999996,0.318000019
9455,0.056821406,0.700018942,0.408417523,0.717826724,0.677896559,0.509546578,309,77,59,62,94,17,0.291999996,0.318000019
9456,0.056794409,0.700024128,0.408421874,0.71796453,0.677830815,0.509510159,309,77,59,62,94,17,0.291999996,0.315999985
9457,0.056765884,0.699942529,0.408525527,0.717904925,0.677867651,0.509514332,309,77,59,62,94,17,0.291999996,0.315999985
9458,0.056780282,0.699897885,0.408517748,0.718017876,0.67785424,0.50956738,309,77,59,62,94,17,0.291999996,0.315999985
9459,0.056687642,0.699829102,0.408581823,0.718220294,0.677726924,0.509433448,309,77,59,62,94,17,0.291999996,0.315999985
9460,0.056572478,0.699779689,0.408636779,0.718065679,0.677718043,0.509559691,309,77,59,62,94,17,0.291999996,0.315999985
9461,0.056697104,0.699949324,0.408570468,0.718228161,0.677644193,0.509541988,309,77,59,62,94,17,0.291999996,0.315999985
9462,0.056832083,0.699949622,0.408576041,0.718402863,0.677648365,0.50944531,309,77,59,62,94,17,0.291999996,0.315999985
9463,0.05668617,0.699828088,0.408598721,0.718494594,0.677561522,0.509440899,309,77,59,62,94,17,0.291999996,0.315999985
9464,0.056633666,0.69968766,0.408710837,0.718389332,0.677570879,0.509471238,309,77,59,62,94,17,0.291999996,0.315999985
9465,0.056568272,0.699627161,0.408750236,0.718560815,0.677407861,0.509434283,309,77,59,62,94,17,0.291999996,0.315999985
9466,0.056515891,0.699683368,0.40880242,0.718441129,0.677414536,0.509523273,309,77,59,62,94,17,0.291999996,0.315999985
9467,0.056743711,0.699835837,0.408641279,0.718805552,0.677406192,0.509399056,309,77,59,62,94,17,0.291999996,0.315999985
9468,0.056520082,0.69953531,0.408836812,0.718723178,0.67737478,0.509374619,309,77,59,62,94,17,0.291999996,0.315999985
9469,0.056509592,0.699654162,0.408833444,0.71872139,0.677265227,0.509435296,309,77,59,62,94,17,0.291999996,0.315999985
9470,0.056477014,0.699579537,0.408891082,0.718797147,0.677213848,0.509450495,309,77,59,62,94,17,0.291999996,0.315999985
9471,0.056432433,0.699567676,0.408983022,0.718746364,0.677155435,0.509377956,309,77,59,62,94,17,0.291999996,0.315999985
9472,0.056344602,0.699474931,0.409018666,0.718671322,0.677167594,0.50948596,309,77,59,62,94,17,0.291999996,0.315999985
9473,0.056406721,0.699519277,0.409093797,0.718782067,0.677060127,0.509412527,309,77,59,62,94,17,0.291999996,0.315999985
9474,0.05628692,0.699411035,0.409107894,0.718720734,0.677186966,0.509404421,309,77,59,62,94,17,0.291999996,0.315999985
9475,0.056301773,0.699436247,0.409085125,0.718738139,0.677084327,0.509468615,309,77,59,62,94,17,0.291999996,0.315999985
9476,0.056464802,0.699557722,0.409122497,0.718883336,0.677068889,0.509369195,309,77,59,62,94,17,0.291999996,0.315999985
9477,0.056233246,0.699440956,0.409258008,0.718789577,0.676902533,0.509436548,309,77,59,62,94,17,0.291999996,0.315999985
9478,0.05637211,0.699423134,0.409164846,0.719057143,0.676990211,0.509335935,309,77,59,62,94,17,0.291999996,0.315999985
9479,0.05627165,0.699222147,0.409226984,0.71917367,0.676929832,0.509372354,309,77,59,62,94,17,0.291999996,0.315999985
9480,0.056114849,0.699209213,0.409290403,0.718953609,0.676919341,0.50941968,309,77,59,62,94,17,0.291999996,0.315999985
9481,0.056122936,0.699151218,0.409384072,0.71889168,0.676888645,0.509392977,309,77,59,62,94,17,0.291999996,0.315999985
9482,0.056347009,0.699454963,0.409268409,0.719055951,0.676865697,0.509358823,309,77,59,62,94,17,0.291999996,0.315999985
9483,0.056218013,0.699245572,0.409406185,0.718950033,0.676905274,0.509312987,309,77,59,62,94,17,0.291999996,0.315999985
9484,0.056170009,0.699208319,0.4093889,0.719051242,0.676756144,0.509369075,309,77,59,62,94,17,0.291999996,0.315999985
9485,0.056269802,0.699254513,0.409347802,0.71923852,0.676766217,0.509361506,309,77,59,62,94,17,0.291999996,0.315999985
9486,0.056144267,0.69921118,0.40939489,0.719363689,0.676672757,0.509288728,309,77,59,62,94,17,0.291999996,0.315999985
9487,0.055998132,0.699074507,0.40957734,0.719226956,0.676590443,0.509407282,309,77,59,62,94,17,0.291999996,0.315999985
9488,0.05598598,0.699065566,0.409613073,0.719137907,0.676571488,0.509322345,309,77,59,62,94,17,0.291999996,0.315999985
9489,0.056036286,0.699230075,0.409590483,0.71915853,0.676537156,0.509308696,309,77,59,62,94,17,0.291999996,0.315999985
9490,0.056023199,0.699192107,0.409717292,0.719091356,0.676492512,0.509311438,309,77,59,62,94,17,0.291999996,0.315999985
9491,0.05599615,0.699020684,0.409737289,0.71921581,0.676457405,0.509353876,309,77,59,62,94,17,0.291999996,0.315999985
9492,0.056064781,0.699126124,0.409644425,0.719314158,0.676480353,0.509312212,309,77,59,62,94,17,0.291999996,0.315999985
9493,0.055938706,0.699001789,0.409778565,0.719354033,0.676370203,0.509352744,309,77,59,62,94,17,0.291999996,0.315999985
9494,0.055948392,0.698933899,0.409738421,0.719515741,0.676380575,0.509294808,309,77,59,62,94,17,0.291999996,0.315999985
9495,0.056039713,0.698919296,0.409692645,0.719802558,0.676359475,0.509177923,309,77,59,62,94,17,0.291999996,0.315999985
9496,0.055826332,0.698894322,0.409843147,0.71956265,0.676217973,0.509300768,309,77,59,62,94,17,0.291999996,0.315999985
9497,0.055906802,0.698964477,0.40988183,0.719627678,0.676241934,0.509295285,309,77,59,62,94,17,0.291999996,0.315999985
9498,0.055850677,0.698859811,0.410027415,0.719468892,0.676223576,0.509292364,309,77,59,62,94,17,0.291999996,0.315999985
9499,0.055751923,0.698810756,0.410048634,0.719465554,0.676183879,0.509258747,309,77,59,62,94,17,0.291999996,0.315999985
9500,0.055671901,0.698780835,0.410165757,0.7193681,0.67615521,0.50933212,309,77,59,62,94,17,0.291999996,0.315999985
9501,0.055741891,0.698767364,0.410149872,0.719377875,0.676084459,0.509292126,309,77,59,62,94,17,0.291999996,0.315999985
9502,0.055721048,0.698777378,0.410209715,0.719439864,0.676052392,0.509320021,309,77,59,62,94,17,0.291999996,0.315999985
9503,0.055623587,0.69870919,0.410291642,0.71947515,0.675958574,0.509286165,309,77,59,62,94,17,0.291999996,0.315999985
9504,0.055624448,0.698694527,0.41029343,0.719480276,0.675924063,0.509319365,309,77,59,62,94,17,0.291999996,0.315999985
9505,0.055587873,0.698643088,0.410413474,0.719447196,0.675861537,0.509354711,309,77,59,62,94,17,0.291999996,0.315999985
9506,0.055618003,0.698731363,0.410395682,0.719573855,0.675796688,0.509307206,309,77,59,62,94,17,0.291999996,0.315999985
9507,0.055613425,0.698728323,0.410431206,0.719708681,0.675766528,0.509287775,309,77,59,62,94,17,0.291999996,0.315999985
9508,0.055493608,0.698657751,0.410491705,0.719712973,0.675696313,0.509249687,309,77,59,62,94,17,0.291999996,0.315999985
9509,0.055491306,0.698500633,0.410575271,0.719612956,0.675713956,0.509274185,309,77,59,62,94,17,0.291999996,0.315999985
9510,0.055509523,0.698480606,0.410553485,0.71971041,0.67576158,0.509237945,309,77,59,62,94,17,0.291999996,0.315999985
9511,0.055310819,0.698461235,0.410728514,0.719496965,0.675673246,0.509277165,309,77,59,62,94,17,0.291999996,0.315999985
9512,0.055408623,0.698390841,0.410725772,0.71976459,0.675572276,0.509271264,309,77,59,62,94,17,0.291999996,0.318000019
9513,0.055501193,0.698548257,0.410623223,0.719894171,0.675538301,0.509244978,309,77,59,62,94,17,0.291999996,0.318000019
9514,0.055410508,0.698469996,0.410714597,0.719864368,0.675539315,0.509318709,309,77,59,62,94,17,0.291999996,0.318000019
9515,0.055408441,0.69848305,0.410667121,0.719946206,0.675494552,0.50924927,309,77,59,62,94,17,0.291999996,0.318000019
9516,0.055283934,0.698348105,0.410827875,0.719813406,0.675429523,0.509307384,309,77,59,62,94,17,0.291999996,0.318000019
9517,0.055475302,0.698430717,0.410725683,0.720046639,0.67547977,0.509240508,309,77,59,62,94,17,0.291999996,0.318000019
9518,0.055317111,0.69842124,0.410817981,0.719913185,0.675371349,0.509301782,309,77,59,62,94,17,0.29400003,0.318000019
9519,0.055282261,0.698260188,0.410890579,0.720020473,0.675349474,0.509294391,309,77,59,62,94,17,0.29400003,0.318000019
9520,0.055283546,0.698457837,0.410890996,0.719952106,0.675236166,0.509316564,309,77,59,62,94,17,0.29400003,0.318000019
9521,0.055320427,0.698398113,0.41089502,0.720063925,0.675303102,0.509328365,309,77,59,62,94,17,0.29400003,0.318000019
9522,0.055205245,0.698174,0.410947531,0.720042944,0.675290108,0.509384096,309,77,59,62,94,17,0.29400003,0.318000019
9523,0.055180848,0.698211312,0.410984099,0.72003293,0.675204933,0.509303749,309,77,59,62,94,17,0.29400003,0.318000019
9524,0.055263024,0.698299944,0.411093891,0.719970584,0.675173342,0.509334445,309,77,59,62,94,17,0.29400003,0.318000019
9525,0.055124603,0.698264599,0.411127388,0.719872713,0.675147533,0.5093472,309,77,59,62,94,17,0.29400003,0.318000019
9526,0.05502101,0.698207736,0.411321223,0.719750047,0.675044894,0.509404182,309,77,59,62,94,17,0.29400003,0.318000019
9527,0.055040915,0.698013604,0.411305785,0.719961166,0.675094604,0.509318948,309,77,59,62,94,17,0.29400003,0.318000019
9528,0.055061124,0.698172212,0.411265969,0.719937503,0.674967408,0.5093894,309,77,59,62,94,17,0.29400003,0.318000019
9529,0.055142205,0.698165894,0.411265552,0.720089018,0.674977303,0.509380043,309,77,59,62,94,17,0.29400003,0.318000019
9530,0.055100955,0.698010325,0.411238611,0.720157385,0.675057232,0.509313762,309,77,59,62,94,17,0.29400003,0.318000019
9531,0.055035051,0.69812423,0.411310047,0.719974816,0.675012171,0.509374142,309,77,59,62,94,17,0.29400003,0.318000019
9532,0.055132922,0.698162198,0.4113065,0.720139325,0.674943626,0.509408534,309,77,59,62,94,17,0.29400003,0.318000019
9533,0.054990236,0.698076963,0.411344618,0.720087051,0.674927413,0.509377599,309,77,59,62,94,17,0.29400003,0.319999993
9534,0.055075292,0.697994888,0.411252767,0.720238864,0.674998581,0.509398937,309,77,59,62,94,17,0.291999996,0.318000019
9535,0.054916177,0.698016584,0.411383063,0.720058799,0.67489475,0.509371877,309,77,59,62,94,17,0.291999996,0.319999993
9536,0.054949425,0.697891831,0.411375731,0.720065713,0.674933016,0.509411156,309,77,59,62,94,17,0.291999996,0.319999993
9537,0.055143442,0.698064148,0.411453724,0.720169723,0.674791753,0.509359837,309,77,59,62,94,17,0.291999996,0.318000019
9538,0.054883815,0.697912216,0.411573648,0.720036268,0.674716413,0.509358048,309,77,59,62,94,17,0.291999996,0.318000019
9539,0.05491728,0.697879493,0.411579818,0.720128894,0.674709082,0.509368002,309,77,59,62,94,17,0.291999996,0.318000019
9540,0.054929007,0.697972298,0.411534876,0.720162153,0.674693823,0.509358943,309,77,59,62,94,17,0.29400003,0.319999993
9541,0.05483187,0.697841227,0.411610186,0.720050514,0.674771309,0.509334564,309,77,59,62,94,17,0.29400003,0.319999993
9542,0.05487157,0.69792068,0.411700606,0.720017195,0.674670577,0.509408176,309,77,59,62,94,17,0.29400003,0.318000019
9543,0.054866653,0.697978854,0.411707968,0.720039368,0.674575388,0.509401441,309,77,59,62,94,17,0.291999996,0.318000019
9544,0.054783203,0.697833359,0.411781967,0.720056295,0.674602687,0.509407818,309,77,59,62,94,17,0.291999996,0.318000019
9545,0.054956064,0.698072731,0.411659718,0.7202034,0.674549103,0.509391546,309,77,59,62,94,17,0.291999996,0.318000019
9546,0.054689076,0.697779,0.411865443,0.72014302,0.67448771,0.509412766,309,77,59,62,94,17,0.291999996,0.319999993
9547,0.054616004,0.697644413,0.411965996,0.720054209,0.67446804,0.509427726,309,77,59,62,94,17,0.291999996,0.319999993
9548,0.054697294,0.69768846,0.411888003,0.720222294,0.674412787,0.509349883,309,77,59,62,94,17,0.291999996,0.319999993
9549,0.054938372,0.697906911,0.411772013,0.720430315,0.674477518,0.509290993,309,77,59,62,94,17,0.291999996,0.318000019
9550,0.05470749,0.697800875,0.41194427,0.720323503,0.674299419,0.509325206,309,77,59,62,94,17,0.291999996,0.319999993
9551,0.054689579,0.697693288,0.41199103,0.720398545,0.674292743,0.509333491,309,77,59,62,94,17,0.291999996,0.319999993
9552,0.054675218,0.69772774,0.411981821,0.720494986,0.6742329,0.509273648,309,77,59,62,94,17,0.291999996,0.319999993
9553,0.054659482,0.697626233,0.41202566,0.720575511,0.674256027,0.50929141,309,77,59,62,94,17,0.291999996,0.319999993
9554,0.054547306,0.697578788,0.412090212,0.720359266,0.67421782,0.509269178,309,77,59,62,94,17,0.291999996,0.319999993
9555,0.054607727,0.697702527,0.412173957,0.720322907,0.674130201,0.509336352,309,77,59,62,94,17,0.291999996,0.318000019
9556,0.05458824,0.697757661,0.412212908,0.720365584,0.674079359,0.509294808,309,77,59,62,94,17,0.291999996,0.318000019
9557,0.054583266,0.697699666,0.412240475,0.720424831,0.674075782,0.509285748,309,77,59,62,94,17,0.291999996,0.318000019
9558,0.054446343,0.69758147,0.41234237,0.720428586,0.673984945,0.509241879,309,77,59,62,94,17,0.291999996,0.319999993
9559,0.054598186,0.69764179,0.412261099,0.720605433,0.673973799,0.509247601,309,77,59,62,94,17,0.291999996,0.318000019
9560,0.054464877,0.697597682,0.412326694,0.720552564,0.673848867,0.509296715,309,77,59,62,94,17,0.291999996,0.319999993
9561,0.054438725,0.697348773,0.41234085,0.720598221,0.673974514,0.509231687,309,77,59,62,94,17,0.291999996,0.319999993
9562,0.05436217,0.697501361,0.412444264,0.720451951,0.673763454,0.509307384,309,77,59,62,94,17,0.291999996,0.319999993
9563,0.054430112,0.697598219,0.412518233,0.720450521,0.673814416,0.509250045,309,77,59,62,94,17,0.291999996,0.318000019
9564,0.054510627,0.697672248,0.412469208,0.7205832,0.673686147,0.509236515,309,77,59,62,94,17,0.291999996,0.318000019
9565,0.054393321,0.697555125,0.412581712,0.72055167,0.673721492,0.509199679,309,77,59,62,94,17,0.291999996,0.318000019
9566,0.054381151,0.697598577,0.412588358,0.720627606,0.673586309,0.509224176,309,77,59,62,94,17,0.291999996,0.318000019
9567,0.054233871,0.697303832,0.412689328,0.720589995,0.673589885,0.509240687,309,77,59,62,94,17,0.291999996,0.319999993
9568,0.054385412,0.697553873,0.412586987,0.720655262,0.67355758,0.509192884,309,77,59,62,94,17,0.291999996,0.318000019
9569,0.054401707,0.697547257,0.412648827,0.720698595,0.673644066,0.509206533,309,77,59,62,94,17,0.291999996,0.318000019
9570,0.054195091,0.697267473,0.412756383,0.720651269,0.673453629,0.509182215,309,77,59,62,94,17,0.291999996,0.319999993
9571,0.054356955,0.697401464,0.412680477,0.720786393,0.673551679,0.509133577,309,77,59,62,94,17,0.291999996,0.318000019
9572,0.054235794,0.697368741,0.412791014,0.720712245,0.673413038,0.50917083,309,77,59,62,94,17,0.291999996,0.318000019
9573,0.054284845,0.697339594,0.412751287,0.720782042,0.673534811,0.509087682,309,77,59,62,94,17,0.291999996,0.318000019
9574,0.054309908,0.697474062,0.412755162,0.72080034,0.67342639,0.509176612,309,77,59,62,94,17,0.291999996,0.318000019
9575,0.054109544,0.697131693,0.41293034,0.720725775,0.673340738,0.5091995,309,77,59,62,94,17,0.291999996,0.319999993
9576,0.054207254,0.697237849,0.412844926,0.720777929,0.673296094,0.509159684,309,77,59,62,94,17,0.291999996,0.319999993
9577,0.054259792,0.697359681,0.412875921,0.72072041,0.673398733,0.509133458,309,77,59,62,94,17,0.291999996,0.318000019
9578,0.054142129,0.697316229,0.412965447,0.720614791,0.673287988,0.509192407,309,77,59,62,94,17,0.291999996,0.318000019
9579,0.054209396,0.697341323,0.412976533,0.72073245,0.673329115,0.509143829,309,77,59,62,94,17,0.291999996,0.318000019
9580,0.054155841,0.697404444,0.413012296,0.720667005,0.673204482,0.509233356,309,77,59,62,94,17,0.291999996,0.318000019
9581,0.054004349,0.697115898,0.413121402,0.720639825,0.673231125,0.50922358,309,77,59,62,94,17,0.291999996,0.318000019
9582,0.0539282,0.697112799,0.413178593,0.72050643,0.673189878,0.509188592,309,77,59,62,94,17,0.291999996,0.319999993
9583,0.053987999,0.696991324,0.41319266,0.720634937,0.673118412,0.509188712,309,77,59,62,94,17,0.290000021,0.319999993
9584,0.054223616,0.697399676,0.413087457,0.720697343,0.673043847,0.509193718,309,77,59,62,94,17,0.290000021,0.318000019
9585,0.054105241,0.69726783,0.413170308,0.720680773,0.673121989,0.509189069,309,77,59,62,94,17,0.290000021,0.318000019
9586,0.054059524,0.697324455,0.413197041,0.72062856,0.673094988,0.509155452,309,77,59,62,94,17,0.290000021,0.318000019
9587,0.053919997,0.697052419,0.41330272,0.720580041,0.673107207,0.509224713,309,77,59,62,94,17,0.290000021,0.318000019
9588,0.053984851,0.696975827,0.413234472,0.720725656,0.673026323,0.509185791,309,77,59,62,94,17,0.290000021,0.319999993
9589,0.054018568,0.697008014,0.413257569,0.72083652,0.673032403,0.509100676,309,77,59,62,94,17,0.290000021,0.318000019
9590,0.053897444,0.697122514,0.413367391,0.72054559,0.67291683,0.509226322,309,77,59,62,94,17,0.290000021,0.318000019
9591,0.054033838,0.697180688,0.413368225,0.720744848,0.67294544,0.509178221,309,77,59,62,94,17,0.290000021,0.318000019
9592,0.053831365,0.69704473,0.413439929,0.720588267,0.672851086,0.509255469,309,77,59,62,94,17,0.290000021,0.319999993
9593,0.05376466,0.696980774,0.413554162,0.720443964,0.672938526,0.5092296,309,77,59,62,94,17,0.290000021,0.318000019
9594,0.05388245,0.696899652,0.413424283,0.720707536,0.672872603,0.509228766,309,77,59,62,94,17,0.291999996,0.319999993
9595,0.053966418,0.69691807,0.413381726,0.720806479,0.672954619,0.509144902,309,77,59,62,94,17,0.291999996,0.318000019
9596,0.05377987,0.697000206,0.413529217,0.720475376,0.672856987,0.509287179,309,77,59,62,94,17,0.291999996,0.318000019
9597,0.053833503,0.696841896,0.413541436,0.720708072,0.672805011,0.50923872,309,77,59,62,94,17,0.291999996,0.318000019
9598,0.053943194,0.696961343,0.413429111,0.720846593,0.672776103,0.50914681,309,77,59,62,94,17,0.290000021,0.319999993
9599,0.053714518,0.696895719,0.413676858,0.720500708,0.672747076,0.509280801,309,77,59,62,94,17,0.290000021,0.318000019
9600,0.053786103,0.696825862,0.413623452,0.720728219,0.672668397,0.509209037,309,77,59,62,94,17,0.283999979,0.319999993
9601,0.053907555,0.696846187,0.413534552,0.72087872,0.672733009,0.509206295,309,77,59,62,94,17,0.283999979,0.318000019
9602,0.053796615,0.696912229,0.413627505,0.72072053,0.67267549,0.509183109,309,77,59,62,94,17,0.283999979,0.318000019
9603,0.053789441,0.696841896,0.413699687,0.720729828,0.672676265,0.509217262,309,77,59,62,94,17,0.283999979,0.318000019
9604,0.053719591,0.696856737,0.413782984,0.720744729,0.672472298,0.509216666,309,77,59,62,94,17,0.283999979,0.318000019
9605,0.053686477,0.696642995,0.413796365,0.720724285,0.672668159,0.509209037,309,77,59,62,94,17,0.283999979,0.318000019
9606,0.053759903,0.696795166,0.413736194,0.720827878,0.67249155,0.509164631,309,77,59,62,94,17,0.283999979,0.319999993
9607,0.05360169,0.696744263,0.413919657,0.720546901,0.672564149,0.509234786,309,77,59,62,94,17,0.283999979,0.318000019
9608,0.05365419,0.696771264,0.41394335,0.72057724,0.672473967,0.509212434,309,77,59,62,94,17,0.286000013,0.318000019
9609,0.053607654,0.696674943,0.413987756,0.720607221,0.672521412,0.509142876,309,77,59,62,94,17,0.286000013,0.318000019
9610,0.053600643,0.696884036,0.41403541,0.720440686,0.672409713,0.509240091,309,77,59,62,94,17,0.286000013,0.318000019
9611,0.053591993,0.696837902,0.414115429,0.720405281,0.672409654,0.509288013,309,77,59,62,94,17,0.286000013,0.318000019
9612,0.053410951,0.696692407,0.414264292,0.720329106,0.6722821,0.509265065,309,77,59,62,94,17,0.286000013,0.318000019
9613,0.053542878,0.69665128,0.414199531,0.720460832,0.672354341,0.509271324,309,77,59,62,94,17,0.283999979,0.318000019
9614,0.053470176,0.696644723,0.414237112,0.720457852,0.672299922,0.509224653,309,77,59,62,94,17,0.283999979,0.318000019
9615,0.053348258,0.696604311,0.414360404,0.720205009,0.67230159,0.509328783,309,77,59,62,94,17,0.282000005,0.318000019
9616,0.053472951,0.696903884,0.414348632,0.720146,0.672290921,0.509315014,309,77,59,62,94,17,0.282000005,0.318000019
9617,0.053306043,0.69646728,0.414469808,0.720232368,0.672209501,0.509276867,309,77,59,62,94,17,0.282000005,0.318000019
9618,0.053468797,0.696753204,0.414352179,0.720310092,0.672222197,0.509205878,309,77,59,62,94,17,0.282000005,0.318000019
9619,0.053482749,0.696770012,0.414403528,0.720312357,0.672243536,0.509284079,309,77,59,62,94,17,0.282000005,0.318000019
9620,0.053271167,0.69646132,0.414500296,0.720227838,0.672126174,0.509299576,309,77,59,62,94,17,0.282000005,0.318000019
9621,0.05337514,0.696623921,0.414513946,0.720252275,0.672180831,0.509228289,309,77,59,62,94,17,0.282000005,0.318000019
9622,0.053311598,0.696654856,0.41465649,0.720230818,0.671955645,0.509304345,309,77,59,62,94,17,0.282000005,0.318000019
9623,0.053245414,0.696446598,0.414663941,0.720245719,0.672068357,0.509259999,309,77,59,62,94,17,0.282000005,0.318000019
9624,0.053154074,0.69651401,0.414741963,0.720016122,0.672011733,0.509315848,309,77,59,62,94,17,0.282000005,0.318000019
9625,0.053227689,0.696553171,0.414769799,0.719989657,0.672018826,0.509309709,309,77,59,62,94,17,0.282000005,0.318000019
9626,0.053233907,0.696641684,0.414827228,0.720021904,0.671917558,0.509336054,309,77,59,62,94,17,0.282000005,0.318000019
