Epoch,Loss,PhatBar_1,PhatBar_2,PhatBar_3,S,S_1,S_2,S_3,TestingError,TrainingError
691,0.00991059560328722,0.5515653491020203,0.5687066316604614,0.44838252663612366,2406,795,1095,516,0.438546359539032,0.2400979995727539
692,0.009902406483888626,0.5515567660331726,0.5687002539634705,0.4483916461467743,2406,795,1095,516,0.438546359539032,0.2400979995727539
693,0.009894433431327343,0.5515480041503906,0.5686951875686646,0.4483988881111145,2406,795,1095,516,0.438546359539032,0.2400979995727539
694,0.009885813109576702,0.5515410304069519,0.56868577003479,0.4484103322029114,2406,795,1095,516,0.438546359539032,0.2400979995727539
695,0.009878245182335377,0.5515326857566833,0.5686818957328796,0.4484155476093292,2406,795,1095,516,0.438546359539032,0.2400979995727539
696,0.009870232082903385,0.551527202129364,0.5686734318733215,0.44842320680618286,2406,795,1095,516,0.438546359539032,0.2400979995727539
697,0.009861860424280167,0.5515186786651611,0.5686683058738708,0.44843024015426636,2406,795,1095,516,0.438546359539032,0.2400979995727539
698,0.009854249656200409,0.5515103936195374,0.5686615705490112,0.44843924045562744,2406,795,1095,516,0.438546359539032,0.2400979995727539
699,0.009846215136349201,0.5515034198760986,0.5686559081077576,0.4484454095363617,2406,795,1095,516,0.438546359539032,0.2400979995727539
700,0.009838052093982697,0.5514944791793823,0.5686500072479248,0.44845396280288696,2406,795,1095,516,0.438546359539032,0.2400979995727539
701,0.009830678813159466,0.551487386226654,0.5686444044113159,0.44846126437187195,2406,795,1095,516,0.438546359539032,0.2400979995727539
702,0.009821987710893154,0.551478922367096,0.5686365962028503,0.44847095012664795,2406,795,1095,516,0.438546359539032,0.2400979995727539
703,0.009814301505684853,0.5514699220657349,0.5686325430870056,0.44847628474235535,2406,795,1095,516,0.438546359539032,0.2400979995727539
704,0.00980618316680193,0.5514618754386902,0.5686261057853699,0.448485404253006,2406,795,1095,516,0.438546359539032,0.2400979995727539
705,0.009797979146242142,0.5514548420906067,0.5686194896697998,0.44849255681037903,2406,795,1095,516,0.438546359539032,0.2400979995727539
706,0.009789674542844296,0.5514457821846008,0.5686122179031372,0.4485033452510834,2406,795,1095,516,0.438546359539032,0.2400979995727539
707,0.009781998582184315,0.5514375567436218,0.5686072111129761,0.4485093355178833,2406,795,1095,516,0.4389546513557434,0.2400979995727539
708,0.009773656725883484,0.5514317750930786,0.5685991644859314,0.44851773977279663,2406,795,1095,516,0.4389546513557434,0.2400979995727539
709,0.009766529314219952,0.5514236688613892,0.5685955882072449,0.4485224783420563,2406,795,1095,516,0.438546359539032,0.2400979995727539
710,0.009758137166500092,0.5514143109321594,0.5685893297195435,0.4485316574573517,2406,795,1095,516,0.43691301345825195,0.2396896481513977
711,0.009750333614647388,0.5514078736305237,0.5685837268829346,0.4485381841659546,2406,795,1095,516,0.43691301345825195,0.2396896481513977
712,0.009742142632603645,0.5514001846313477,0.5685758590698242,0.44854772090911865,2406,795,1095,516,0.43691301345825195,0.2396896481513977
713,0.009734422899782658,0.5513916611671448,0.5685713887214661,0.4485543370246887,2406,795,1095,516,0.43691301345825195,0.2396896481513977
714,0.009727147407829762,0.5513864755630493,0.5685653686523438,0.44856083393096924,2406,795,1095,516,0.43732136487960815,0.2396896481513977
715,0.00971880555152893,0.5513771772384644,0.5685590505599976,0.44856977462768555,2406,795,1095,516,0.43732136487960815,0.2400979995727539
716,0.009711063466966152,0.5513706207275391,0.5685520172119141,0.448577344417572,2406,795,1095,516,0.43732136487960815,0.2396896481513977
717,0.009703113697469234,0.5513615608215332,0.5685468316078186,0.44858524203300476,2406,795,1095,516,0.43732136487960815,0.2400979995727539
718,0.009695479646325111,0.5513558387756348,0.5685381889343262,0.44859445095062256,2406,795,1095,516,0.43732136487960815,0.2405063509941101
719,0.009687342680990696,0.551348865032196,0.5685325264930725,0.4486009478569031,2406,795,1095,516,0.43732136487960815,0.2405063509941101
720,0.009679838083684444,0.5513396859169006,0.5685278177261353,0.4486076235771179,2406,795,1095,516,0.4381380081176758,0.24091464281082153
721,0.009671942330896854,0.5513342618942261,0.5685204863548279,0.448615163564682,2406,795,1095,516,0.4381380081176758,0.24091464281082153
722,0.009664511308073997,0.551324725151062,0.5685161352157593,0.44862300157546997,2406,795,1095,516,0.4381380081176758,0.24091464281082153
723,0.00965630542486906,0.5513186454772949,0.568509042263031,0.44862985610961914,2406,795,1095,516,0.4381380081176758,0.24091464281082153
724,0.009649094194173813,0.5513097643852234,0.568504273891449,0.4486386775970459,2406,795,1095,516,0.4381380081176758,0.24091464281082153
725,0.009640899486839771,0.5513026118278503,0.5684974193572998,0.44864630699157715,2406,795,1095,516,0.4381380081176758,0.24091464281082153
726,0.009633868001401424,0.5512962937355042,0.5684912800788879,0.44865351915359497,2406,795,1095,516,0.4381380081176758,0.24091464281082153
727,0.009625759907066822,0.5512884259223938,0.5684869289398193,0.4486600458621979,2406,795,1095,516,0.4381380081176758,0.24091464281082153
728,0.009618166834115982,0.5512809753417969,0.5684787631034851,0.448669970035553,2406,795,1095,516,0.4381380081176758,0.24132299423217773
729,0.009610496461391449,0.5512716174125671,0.568474531173706,0.44867658615112305,2406,795,1095,516,0.4381380081176758,0.24132299423217773
730,0.009602916426956654,0.5512665510177612,0.5684672594070435,0.4486837685108185,2406,795,1095,516,0.438546359539032,0.24132299423217773
731,0.009594819508492947,0.551259458065033,0.5684602856636047,0.4486914575099945,2406,795,1095,516,0.438546359539032,0.24132299423217773
732,0.009588497690856457,0.5512502789497375,0.568457841873169,0.44869646430015564,2406,795,1095,516,0.438546359539032,0.24132299423217773
733,0.009580201469361782,0.5512441396713257,0.5684503316879272,0.4487045705318451,2406,795,1095,516,0.438546359539032,0.24132299423217773
734,0.009572360664606094,0.5512359142303467,0.5684443712234497,0.44871312379837036,2406,795,1095,516,0.4381380081176758,0.24091464281082153
735,0.009564600884914398,0.5512292385101318,0.5684377551078796,0.44872069358825684,2406,795,1095,516,0.4381380081176758,0.24091464281082153
736,0.009557605721056461,0.5512200593948364,0.5684332251548767,0.4487279951572418,2406,795,1095,516,0.4377296566963196,0.24091464281082153
737,0.009549731388688087,0.5512145161628723,0.5684266090393066,0.4487350881099701,2406,795,1095,516,0.4377296566963196,0.24091464281082153
738,0.009542220272123814,0.551206648349762,0.5684210062026978,0.44874307513237,2406,795,1095,516,0.4377296566963196,0.24091464281082153
739,0.009534478187561035,0.551200807094574,0.5684149861335754,0.44874927401542664,2406,795,1095,516,0.4377296566963196,0.24091464281082153
740,0.009527064859867096,0.5511927008628845,0.5684086680412292,0.44875913858413696,2406,795,1095,516,0.4381380081176758,0.24091464281082153
741,0.009519744664430618,0.5511879324913025,0.5684016942977905,0.44876453280448914,2406,795,1095,516,0.4381380081176758,0.24091464281082153
742,0.009511939249932766,0.5511788129806519,0.5683961510658264,0.4487728178501129,2406,795,1095,516,0.4381380081176758,0.24091464281082153
743,0.009504592977464199,0.5511716604232788,0.5683907866477966,0.4487793743610382,2406,795,1095,516,0.4381380081176758,0.24091464281082153
744,0.009497584775090218,0.5511642098426819,0.5683866739273071,0.4487852454185486,2406,795,1095,516,0.4381380081176758,0.24091464281082153
745,0.009490041993558407,0.5511579513549805,0.5683805346488953,0.44879150390625,2406,795,1095,516,0.4381380081176758,0.2405063509941101
746,0.009482232853770256,0.5511499047279358,0.5683733224868774,0.4488016664981842,2406,795,1095,516,0.4381380081176758,0.2405063509941101
747,0.00947470124810934,0.5511437654495239,0.5683668851852417,0.44880905747413635,2406,795,1095,516,0.4381380081176758,0.2405063509941101
748,0.009467676281929016,0.5511347651481628,0.5683626532554626,0.44881629943847656,2406,795,1095,516,0.438546359539032,0.2405063509941101
749,0.009460115805268288,0.5511289834976196,0.5683566927909851,0.4488224387168884,2406,795,1095,516,0.438546359539032,0.2405063509941101
750,0.009453102946281433,0.5511206984519958,0.5683514475822449,0.4488307237625122,2406,795,1095,516,0.438546359539032,0.2405063509941101
751,0.009445268660783768,0.5511147379875183,0.5683450102806091,0.4488363265991211,2406,795,1095,516,0.438546359539032,0.2405063509941101
752,0.009437990374863148,0.5511062145233154,0.5683401823043823,0.44884347915649414,2406,795,1095,516,0.438546359539032,0.2405063509941101
753,0.009430555626749992,0.5511007308959961,0.5683340430259705,0.4488498270511627,2406,795,1095,516,0.438546359539032,0.2405063509941101
754,0.009423422627151012,0.5510919690132141,0.5683281421661377,0.4488587975502014,2406,795,1095,516,0.438546359539032,0.2405063509941101
755,0.009416607208549976,0.5510850548744202,0.568324625492096,0.44886335730552673,2406,795,1095,516,0.438546359539032,0.2405063509941101
756,0.009408794343471527,0.551078200340271,0.568317711353302,0.4488716423511505,2406,795,1095,516,0.438546359539032,0.2405063509941101
757,0.009401344694197178,0.5510719418525696,0.5683110952377319,0.448879212141037,2406,795,1095,516,0.438546359539032,0.2405063509941101
758,0.009394100867211819,0.5510628819465637,0.5683053135871887,0.4488885700702667,2406,795,1095,516,0.438546359539032,0.2405063509941101
759,0.009387670084834099,0.5510543584823608,0.5683039426803589,0.44889187812805176,2406,795,1095,516,0.438546359539032,0.2405063509941101
760,0.009379546158015728,0.5510489344596863,0.5682954788208008,0.4489014148712158,2406,795,1095,516,0.4381380081176758,0.2405063509941101
761,0.009372425265610218,0.5510424375534058,0.5682900547981262,0.44890761375427246,2406,795,1095,516,0.4381380081176758,0.2405063509941101
762,0.00936530064791441,0.5510330200195312,0.568285346031189,0.44891586899757385,2406,795,1095,516,0.4381380081176758,0.2405063509941101
763,0.009358284994959831,0.5510280728340149,0.5682792067527771,0.4489218294620514,2406,795,1095,516,0.4381380081176758,0.2405063509941101
764,0.009351001121103764,0.5510206818580627,0.568272054195404,0.4489308297634125,2406,795,1095,516,0.4381380081176758,0.2405063509941101
765,0.009343655779957771,0.5510138869285583,0.5682669878005981,0.44893622398376465,2406,795,1095,516,0.4381380081176758,0.2405063509941101
766,0.009336447343230247,0.5510061383247375,0.5682619214057922,0.4489443898200989,2406,795,1095,516,0.4381380081176758,0.2405063509941101
767,0.009329291060566902,0.5509995222091675,0.5682571530342102,0.44894924759864807,2406,795,1095,516,0.4381380081176758,0.2405063509941101
768,0.009322634898126125,0.5509900450706482,0.568253755569458,0.44895631074905396,2406,795,1095,516,0.4381380081176758,0.2405063509941101
769,0.009314754977822304,0.5509843826293945,0.5682454109191895,0.4489656984806061,2406,795,1095,516,0.4381380081176758,0.2405063509941101
770,0.009308583103120327,0.5509771108627319,0.568243145942688,0.4489695429801941,2406,795,1095,516,0.4381380081176758,0.2405063509941101
771,0.00930088385939598,0.5509707927703857,0.5682355165481567,0.44897887110710144,2406,795,1095,516,0.4381380081176758,0.2405063509941101
772,0.009294088929891586,0.5509629249572754,0.5682318210601807,0.44898301362991333,2406,795,1095,516,0.4381380081176758,0.2405063509941101
773,0.009286655113101006,0.5509579181671143,0.5682234764099121,0.44899171590805054,2406,795,1095,516,0.4381380081176758,0.2405063509941101
774,0.009279666468501091,0.5509502291679382,0.5682191252708435,0.4489973485469818,2406,795,1095,516,0.4381380081176758,0.2405063509941101
775,0.009272798895835876,0.5509412288665771,0.5682156682014465,0.4490039348602295,2406,795,1095,516,0.4381380081176758,0.2405063509941101
776,0.009265591390430927,0.5509360432624817,0.5682085156440735,0.4490118622779846,2406,795,1095,516,0.4381380081176758,0.2405063509941101
777,0.009258877485990524,0.5509271025657654,0.5682060718536377,0.44901683926582336,2406,795,1095,516,0.4381380081176758,0.2405063509941101
778,0.009251434355974197,0.5509206652641296,0.5681988596916199,0.4490256607532501,2406,795,1095,516,0.4381380081176758,0.2405063509941101
779,0.009244800545275211,0.5509131550788879,0.568195104598999,0.4490315616130829,2406,795,1095,516,0.4381380081176758,0.2405063509941101
780,0.009237908758223057,0.5509061813354492,0.5681898593902588,0.4490383267402649,2406,795,1095,516,0.4381380081176758,0.2405063509941101
781,0.009231073781847954,0.550899088382721,0.5681852698326111,0.4490433633327484,2406,795,1095,516,0.4381380081176758,0.2405063509941101
782,0.009223897010087967,0.5508922934532166,0.5681788325309753,0.44905227422714233,2406,795,1095,516,0.4381380081176758,0.24091464281082153
783,0.009217014536261559,0.5508852005004883,0.5681752562522888,0.449056476354599,2406,795,1095,516,0.4381380081176758,0.24091464281082153
784,0.009209929034113884,0.5508764982223511,0.5681690573692322,0.4490658938884735,2406,795,1095,516,0.4381380081176758,0.24091464281082153
785,0.00920343678444624,0.5508720874786377,0.568164587020874,0.4490707516670227,2406,795,1095,516,0.4381380081176758,0.24091464281082153
786,0.009195971302688122,0.550864040851593,0.5681588053703308,0.4490785300731659,2406,795,1095,516,0.4381380081176758,0.24091464281082153
787,0.009189117699861526,0.5508570671081543,0.5681540369987488,0.44908466935157776,2406,795,1095,516,0.4381380081176758,0.24091464281082153
788,0.009181931614875793,0.5508500933647156,0.5681476593017578,0.44909194111824036,2406,795,1095,516,0.4381380081176758,0.24091464281082153
789,0.009175453335046768,0.5508448481559753,0.5681430101394653,0.4490978717803955,2406,795,1095,516,0.4381380081176758,0.24091464281082153
790,0.009168493561446667,0.550835907459259,0.5681378841400146,0.4491059482097626,2406,795,1095,516,0.4381380081176758,0.24091464281082153
791,0.009162228554487228,0.5508299469947815,0.5681352615356445,0.449108749628067,2406,795,1095,516,0.4381380081176758,0.24091464281082153
792,0.009154888801276684,0.5508222579956055,0.5681294202804565,0.4491167962551117,2406,795,1095,516,0.4381380081176758,0.24091464281082153
793,0.009147841483354568,0.550815761089325,0.568123459815979,0.44912412762641907,2406,795,1095,516,0.4381380081176758,0.24091464281082153
794,0.009141423739492893,0.5508065223693848,0.5681203603744507,0.44913050532341003,2406,795,1095,516,0.4381380081176758,0.24091464281082153
795,0.009134268388152122,0.5508026480674744,0.5681116580963135,0.44913944602012634,2406,795,1095,516,0.4381380081176758,0.24091464281082153
796,0.009127342142164707,0.5507935285568237,0.568108320236206,0.44914504885673523,2406,795,1095,516,0.4381380081176758,0.24091464281082153
797,0.009121021255850792,0.5507872104644775,0.5681028366088867,0.44915157556533813,2406,795,1095,516,0.4381380081176758,0.24091464281082153
798,0.009114173240959644,0.5507798194885254,0.5681002140045166,0.44915658235549927,2406,795,1095,516,0.4381380081176758,0.24091464281082153
799,0.00910821184515953,0.5507715940475464,0.568096935749054,0.44916221499443054,2406,795,1095,516,0.4381380081176758,0.24091464281082153
800,0.009100747294723988,0.5507649183273315,0.5680893659591675,0.449171245098114,2406,795,1095,516,0.4381380081176758,0.24091464281082153
801,0.009094785898923874,0.5507577061653137,0.568087637424469,0.4491749405860901,2406,795,1095,516,0.4381380081176758,0.24091464281082153
802,0.00908738188445568,0.5507503747940063,0.5680806040763855,0.4491846561431885,2406,795,1095,516,0.4381380081176758,0.24091464281082153
803,0.009081038646399975,0.5507426261901855,0.5680767297744751,0.44918978214263916,2406,795,1095,516,0.4381380081176758,0.24132299423217773
804,0.00907406210899353,0.5507349371910095,0.5680704116821289,0.44919946789741516,2406,795,1095,516,0.4381380081176758,0.24132299423217773
805,0.009067879058420658,0.5507287979125977,0.5680674314498901,0.44920289516448975,2406,795,1095,516,0.438546359539032,0.24132299423217773
806,0.009060908108949661,0.550720751285553,0.5680631399154663,0.44921016693115234,2406,795,1095,516,0.438546359539032,0.24132299423217773
807,0.009054526686668396,0.550713062286377,0.5680587291717529,0.4492160975933075,2406,795,1095,516,0.438546359539032,0.24132299423217773
808,0.009047986008226871,0.5507059097290039,0.5680545568466187,0.44922301173210144,2406,795,1095,516,0.438546359539032,0.24132299423217773
809,0.009041310288012028,0.5507004261016846,0.5680484771728516,0.4492286741733551,2406,795,1095,516,0.438546359539032,0.24132299423217773
810,0.009034762158989906,0.5506904125213623,0.5680448412895203,0.4492362439632416,2406,795,1095,516,0.438546359539032,0.24132299423217773
811,0.009028115309774876,0.5506865978240967,0.5680379867553711,0.44924354553222656,2406,795,1095,516,0.4389546513557434,0.24173134565353394
812,0.0090213967487216,0.5506781339645386,0.5680335760116577,0.44925063848495483,2406,795,1095,516,0.4389546513557434,0.24173134565353394
813,0.009014728479087353,0.5506725311279297,0.5680283904075623,0.44925594329833984,2406,795,1095,516,0.4389546513557434,0.24173134565353394
814,0.009008287452161312,0.550664484500885,0.5680243968963623,0.4492626488208771,2406,795,1095,516,0.4389546513557434,0.24173134565353394
815,0.00900228414684534,0.5506581664085388,0.568020761013031,0.4492674171924591,2406,795,1095,516,0.4389546513557434,0.24173134565353394
816,0.008995315991342068,0.5506501793861389,0.5680153965950012,0.4492751657962799,2406,795,1095,516,0.4389546513557434,0.24173134565353394
817,0.00898917019367218,0.550644040107727,0.568011999130249,0.4492798149585724,2406,795,1095,516,0.4389546513557434,0.24173134565353394
818,0.008982202969491482,0.5506362318992615,0.568004846572876,0.44929084181785583,2406,795,1095,516,0.4389546513557434,0.24173134565353394
819,0.008976210840046406,0.5506313443183899,0.5680013298988342,0.4492932856082916,2406,795,1095,516,0.4389546513557434,0.24173134565353394
820,0.008969352580606937,0.5506228804588318,0.5679956078529358,0.449302613735199,2406,795,1095,516,0.4389546513557434,0.24213963747024536
821,0.008962906897068024,0.5506163239479065,0.5679914951324463,0.4493081867694855,2406,795,1095,516,0.4389546513557434,0.24213963747024536
822,0.008956875652074814,0.5506089329719543,0.5679881572723389,0.44931259751319885,2406,795,1095,516,0.4389546513557434,0.24213963747024536
823,0.00895010121166706,0.5506025552749634,0.56798255443573,0.44931894540786743,2406,795,1095,516,0.4389546513557434,0.24213963747024536
824,0.008943947032094002,0.5505946278572083,0.5679793357849121,0.44932490587234497,2406,795,1095,516,0.4389546513557434,0.24213963747024536
825,0.008937234058976173,0.5505920052528381,0.5679713487625122,0.44933199882507324,2406,795,1095,516,0.4389546513557434,0.24213963747024536
826,0.008930746465921402,0.5505839586257935,0.5679671168327332,0.4493391811847687,2406,795,1095,516,0.4389546513557434,0.24213963747024536
827,0.008925062604248524,0.5505765080451965,0.5679647326469421,0.44934341311454773,2406,795,1095,516,0.4389546513557434,0.24213963747024536
828,0.008917968720197678,0.5505720376968384,0.567956805229187,0.4493521749973297,2406,795,1095,516,0.4389546513557434,0.24213963747024536
829,0.008912008255720139,0.5505637526512146,0.5679545402526855,0.44935697317123413,2406,795,1095,516,0.4389546513557434,0.24213963747024536
830,0.008905917406082153,0.5505555868148804,0.567951500415802,0.4493619203567505,2406,795,1095,516,0.4389546513557434,0.24213963747024536
831,0.008899481035768986,0.5505502223968506,0.5679464936256409,0.44936802983283997,2406,795,1095,516,0.4389546513557434,0.24213963747024536
832,0.008893072605133057,0.5505438446998596,0.5679411292076111,0.44937586784362793,2406,795,1095,516,0.4389546513557434,0.24254798889160156
833,0.008887303061783314,0.5505368113517761,0.5679392218589783,0.44937944412231445,2406,795,1095,516,0.4389546513557434,0.24254798889160156
834,0.008880428038537502,0.5505301356315613,0.5679328441619873,0.44938796758651733,2406,795,1095,516,0.4393630027770996,0.242956280708313
835,0.008874115534126759,0.5505240559577942,0.5679274201393127,0.4493947923183441,2406,795,1095,516,0.4393630027770996,0.242956280708313
836,0.008868238888680935,0.5505162477493286,0.567925214767456,0.44939976930618286,2406,795,1095,516,0.44017964601516724,0.2437729835510254
837,0.008861969225108624,0.5505098700523376,0.5679211020469666,0.449405699968338,2406,795,1095,516,0.44017964601516724,0.2437729835510254
838,0.008855694904923439,0.5505057573318481,0.5679135918617249,0.44941219687461853,2406,795,1095,516,0.44017964601516724,0.2437729835510254
839,0.008849446661770344,0.5504971742630005,0.567911684513092,0.44941645860671997,2406,795,1095,516,0.44017964601516724,0.2437729835510254
840,0.008843038231134415,0.5504899024963379,0.5679062008857727,0.4494248330593109,2406,795,1095,516,0.44017964601516724,0.2437729835510254
841,0.00883664283901453,0.5504840612411499,0.5679014325141907,0.4494311809539795,2406,795,1095,516,0.44017964601516724,0.2437729835510254
842,0.00883081741631031,0.5504772067070007,0.5678976774215698,0.44943660497665405,2406,795,1095,516,0.44017964601516724,0.2437729835510254
843,0.008824411779642105,0.5504702925682068,0.5678935050964355,0.44944265484809875,2406,795,1095,516,0.44017964601516724,0.2437729835510254
844,0.008818302303552628,0.5504639148712158,0.567889392375946,0.4494481682777405,2406,795,1095,516,0.44017964601516724,0.2437729835510254
845,0.00881171878427267,0.5504577159881592,0.5678828954696655,0.44945618510246277,2406,795,1095,516,0.44058799743652344,0.2437729835510254
846,0.008806457743048668,0.5504509210586548,0.5678813457489014,0.4494594633579254,2406,795,1095,516,0.44058799743652344,0.2437729835510254
847,0.008799993433058262,0.5504440069198608,0.5678766965866089,0.44946667551994324,2406,795,1095,516,0.44058799743652344,0.2437729835510254
848,0.008793660439550877,0.5504396557807922,0.5678690671920776,0.44947436451911926,2406,795,1095,516,0.44058799743652344,0.2437729835510254
849,0.008787431754171848,0.5504314303398132,0.5678676962852478,0.44947731494903564,2406,795,1095,516,0.44058799743652344,0.2437729835510254
850,0.00878135859966278,0.5504252314567566,0.5678621530532837,0.4494854211807251,2406,795,1095,516,0.44058799743652344,0.2437729835510254
851,0.008775006979703903,0.5504189133644104,0.5678571462631226,0.44949203729629517,2406,795,1095,516,0.44058799743652344,0.2437729835510254
852,0.008769343607127666,0.550411581993103,0.5678540468215942,0.4494965374469757,2406,795,1095,516,0.44099634885787964,0.2433646321296692
853,0.008762904442846775,0.5504061579704285,0.5678503513336182,0.4495014548301697,2406,795,1095,516,0.44099634885787964,0.2433646321296692
854,0.008756852708756924,0.5503996014595032,0.5678454637527466,0.44950807094573975,2406,795,1095,516,0.44140464067459106,0.2433646321296692
855,0.008750748820602894,0.5503926277160645,0.5678412318229675,0.4495144486427307,2406,795,1095,516,0.44140464067459106,0.2437729835510254
856,0.008745349943637848,0.5503864884376526,0.5678383111953735,0.44951942563056946,2406,795,1095,516,0.44140464067459106,0.2437729835510254
857,0.008738415315747261,0.5503808856010437,0.5678326487541199,0.44952601194381714,2406,795,1095,516,0.44140464067459106,0.2437729835510254
858,0.008732526563107967,0.5503751635551453,0.5678263902664185,0.4495331645011902,2406,795,1095,516,0.44140464067459106,0.2437729835510254
859,0.00872659683227539,0.5503672361373901,0.5678244829177856,0.449537456035614,2406,795,1095,516,0.44140464067459106,0.24418127536773682
860,0.008720089681446552,0.550362229347229,0.5678174495697021,0.4495452642440796,2406,795,1095,516,0.44140464067459106,0.24418127536773682
861,0.008714328519999981,0.5503547787666321,0.5678136944770813,0.44955095648765564,2406,795,1095,516,0.44140464067459106,0.24418127536773682
862,0.008708384819328785,0.550349235534668,0.5678098797798157,0.4495556950569153,2406,795,1095,516,0.44140464067459106,0.24418127536773682
863,0.0087024737149477,0.550342857837677,0.5678073763847351,0.4495605230331421,2406,795,1095,516,0.44140464067459106,0.24418127536773682
864,0.00869593396782875,0.5503374338150024,0.5677998661994934,0.44956862926483154,2406,795,1095,516,0.44222134351730347,0.24418127536773682
865,0.008690188638865948,0.5503308176994324,0.5677975416183472,0.44957220554351807,2406,795,1095,516,0.44222134351730347,0.24418127536773682
866,0.008684094995260239,0.5503240823745728,0.5677928924560547,0.4495795667171478,2406,795,1095,516,0.44222134351730347,0.24418127536773682
867,0.008678115904331207,0.5503186583518982,0.5677873492240906,0.4495856463909149,2406,795,1095,516,0.44222134351730347,0.24418127536773682
868,0.008672335185110569,0.5503118634223938,0.5677838325500488,0.44959163665771484,2406,795,1095,516,0.44222134351730347,0.24418127536773682
869,0.008666258305311203,0.5503073334693909,0.5677777528762817,0.44959867000579834,2406,795,1095,516,0.44222134351730347,0.24418127536773682
870,0.008660174906253815,0.5502997040748596,0.5677737593650818,0.44960495829582214,2406,795,1095,516,0.44222134351730347,0.24418127536773682
871,0.008654177188873291,0.5502958297729492,0.5677669644355774,0.44961148500442505,2406,795,1095,516,0.44222134351730347,0.24418127536773682
872,0.008648515678942204,0.5502886176109314,0.5677645802497864,0.4496172070503235,2406,795,1095,516,0.4426296353340149,0.2437729835510254
873,0.008642753586173058,0.550283670425415,0.5677605271339417,0.4496219754219055,2406,795,1095,516,0.4426296353340149,0.2437729835510254
874,0.008636687882244587,0.5502767562866211,0.5677546262741089,0.4496299624443054,2406,795,1095,516,0.4426296353340149,0.24418127536773682
875,0.008630904369056225,0.5502737164497375,0.5677494406700134,0.4496336281299591,2406,795,1095,516,0.4426296353340149,0.2437729835510254
876,0.00862505380064249,0.5502652525901794,0.5677460432052612,0.44964030385017395,2406,795,1095,516,0.4426296353340149,0.24418127536773682
877,0.008619235828518867,0.5502619743347168,0.5677402019500732,0.4496452808380127,2406,795,1095,516,0.4426296353340149,0.2437729835510254
878,0.00861300528049469,0.5502559542655945,0.5677343010902405,0.44965410232543945,2406,795,1095,516,0.4426296353340149,0.2437729835510254
879,0.008607390336692333,0.5502498149871826,0.5677309632301331,0.44965845346450806,2406,795,1095,516,0.4426296353340149,0.2437729835510254
880,0.008601530455052853,0.5502417683601379,0.5677263736724854,0.44966641068458557,2406,795,1095,516,0.4426296353340149,0.24418127536773682
881,0.008595597930252552,0.5502391457557678,0.5677204728126526,0.4496707320213318,2406,795,1095,516,0.4426296353340149,0.24418127536773682
882,0.008589944802224636,0.550231397151947,0.567717969417572,0.4496763050556183,2406,795,1095,516,0.4426296353340149,0.24418127536773682
883,0.008583870716392994,0.5502272248268127,0.5677116513252258,0.4496834874153137,2406,795,1095,516,0.4426296353340149,0.24418127536773682
884,0.008578240871429443,0.5502201318740845,0.5677081346511841,0.4496890604496002,2406,795,1095,516,0.4426296353340149,0.24418127536773682
885,0.0085724713280797,0.550216019153595,0.5677033066749573,0.44969314336776733,2406,795,1095,516,0.4426296353340149,0.24418127536773682
886,0.008566448464989662,0.5502099990844727,0.5676966309547424,0.4497024118900299,2406,795,1095,516,0.4426296353340149,0.24418127536773682
887,0.008560946211218834,0.5502057671546936,0.5676935315132141,0.4497050344944,2406,795,1095,516,0.4426296353340149,0.24418127536773682
888,0.008555115200579166,0.5501988530158997,0.5676884651184082,0.44971269369125366,2406,795,1095,516,0.4426296353340149,0.24418127536773682
889,0.008549158461391926,0.550193727016449,0.5676844716072083,0.44971755146980286,2406,795,1095,516,0.4426296353340149,0.24418127536773682
890,0.008543545380234718,0.5501875877380371,0.5676796436309814,0.44972434639930725,2406,795,1095,516,0.4426296353340149,0.2437729835510254
891,0.008537853136658669,0.5501817464828491,0.5676751136779785,0.4497300386428833,2406,795,1095,516,0.4426296353340149,0.2437729835510254
892,0.008532201871275902,0.5501766800880432,0.5676705837249756,0.4497355818748474,2406,795,1095,516,0.4426296353340149,0.2437729835510254
893,0.008526263758540154,0.5501716732978821,0.5676658153533936,0.449741393327713,2406,795,1095,516,0.4426296353340149,0.2433646321296692
894,0.008520561270415783,0.5501671433448792,0.5676600933074951,0.4497460126876831,2406,795,1095,516,0.4426296353340149,0.2433646321296692
895,0.00851477775722742,0.5501607060432434,0.567656934261322,0.4497512876987457,2406,795,1095,516,0.4426296353340149,0.2433646321296692
896,0.008509403094649315,0.5501548051834106,0.5676526427268982,0.4497571587562561,2406,795,1095,516,0.4426296353340149,0.2433646321296692
897,0.008503355085849762,0.5501500368118286,0.5676466822624207,0.4497639834880829,2406,795,1095,516,0.4426296353340149,0.2433646321296692
898,0.008498100563883781,0.5501430630683899,0.5676441788673401,0.44976913928985596,2406,795,1095,516,0.4426296353340149,0.2433646321296692
899,0.008491721004247665,0.5501384139060974,0.5676369667053223,0.44977736473083496,2406,795,1095,516,0.4426296353340149,0.2433646321296692
900,0.008486859500408173,0.5501325726509094,0.5676347613334656,0.44978073239326477,2406,795,1095,516,0.4426296353340149,0.2433646321296692
901,0.008480457589030266,0.5501282215118408,0.5676279664039612,0.44978734850883484,2406,795,1095,516,0.4426296353340149,0.2433646321296692
902,0.008474958129227161,0.5501213073730469,0.5676243901252747,0.44979408383369446,2406,795,1095,516,0.4426296353340149,0.242956280708313
