Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,S,S_1,S_2
297,16.84091,0.046000004,0.38,0.5834949,0.4361683,407,284,123
298,14.218056,0.046000004,0.38599998,0.44372898,0.57657677,407,284,123
299,14.040011,0.046000004,0.38200003,0.5754357,0.4441444,407,284,123
300,9.190587,0.046000004,0.388,0.46240407,0.5573597,407,284,123
301,22.00236,0.046000004,0.38,0.59372514,0.42594656,407,284,123
302,11.631836,0.046000004,0.38599998,0.46470112,0.5534125,407,284,123
303,12.463136,0.046000004,0.384,0.55262727,0.46587783,407,284,123
304,12.213821,0.046000004,0.38599998,0.45835125,0.560593,407,284,123
305,14.677107,0.046000004,0.38200003,0.5721263,0.44642687,407,284,123
306,13.516495,0.046000004,0.38599998,0.43860748,0.5803068,407,284,123
307,28.627584,0.046000004,0.37800002,0.62175256,0.39791775,407,284,123
308,14.222256,0.046000004,0.384,0.446064,0.5731046,407,284,123
309,13.659352,0.046000004,0.38,0.5593627,0.4596307,407,284,123
310,11.38409,0.046000004,0.384,0.4676489,0.55120426,407,284,123
311,11.919828,0.046000004,0.38,0.54738855,0.47091204,407,284,123
312,11.375622,0.046000004,0.384,0.4665797,0.5519513,407,284,123
313,13.153827,0.046000004,0.38,0.55745304,0.4605051,407,284,123
314,13.949388,0.046000004,0.384,0.4466951,0.5717523,407,284,123
315,17.54309,0.046000004,0.38,0.58242714,0.4357743,407,284,123
316,16.67979,0.046000004,0.384,0.43098503,0.58783424,407,284,123
317,16.221663,0.046000004,0.38,0.577965,0.44074157,407,284,123
318,12.366009,0.046000004,0.384,0.45663005,0.56232095,407,284,123
319,11.509778,0.046000004,0.38,0.5488153,0.4694389,407,284,123
320,10.362894,0.046000004,0.38200003,0.4738503,0.5446647,407,284,123
321,10.920012,0.046000004,0.38,0.5439237,0.47380558,407,284,123
322,11.034182,0.046000004,0.38200003,0.46604377,0.5521666,407,284,123
323,13.176348,0.046000004,0.38,0.5611537,0.45643058,407,284,123
324,15.082477,0.046000004,0.38200003,0.43851456,0.5797204,407,284,123
325,18.842672,0.046000004,0.38,0.5907677,0.4273358,407,284,123
326,16.566101,0.046000004,0.384,0.4302972,0.58839184,407,284,123
327,13.97202,0.046000004,0.38,0.568995,0.44943714,407,284,123
328,10.920418,0.046000004,0.384,0.4664082,0.55221856,407,284,123
329,10.309861,0.046000004,0.38,0.5414957,0.47635126,407,284,123
330,9.734682,0.046000004,0.38200003,0.47750297,0.5406083,407,284,123
331,10.362583,0.046000004,0.38,0.54224944,0.47513655,407,284,123
332,11.083091,0.046000004,0.38200003,0.46307334,0.5547439,407,284,123
333,13.911737,0.046000004,0.38200003,0.5677904,0.44961426,407,284,123
334,17.191725,0.046000004,0.384,0.4271807,0.590753,407,284,123
