Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,S,S_1,S_2,S_3
196,71.52078,0.2294814,0.44630462,0.53520846,0.5711857,0.45060426,2419,805,1095,519
197,71.31894,0.2294814,0.44630462,0.5351388,0.5710942,0.45072457,2419,805,1095,519
198,71.121826,0.2294814,0.44589627,0.53507066,0.5710052,0.45083666,2419,805,1095,519
199,70.92678,0.2294814,0.44507962,0.53499746,0.5709205,0.4509474,2419,805,1095,519
200,70.726234,0.2294814,0.44507962,0.5349328,0.5708252,0.45106876,2419,805,1095,519
201,70.53164,0.2294814,0.44467127,0.5348623,0.5707378,0.4511806,2419,805,1095,519
202,70.334404,0.2302981,0.44467127,0.53479517,0.5706459,0.45130143,2419,805,1095,519
203,70.142075,0.2302981,0.44426298,0.534726,0.57055885,0.45141092,2419,805,1095,519
204,69.94947,0.2302981,0.44467127,0.5346575,0.57046956,0.45152396,2419,805,1095,519
205,69.75286,0.2307064,0.44467127,0.534585,0.57037973,0.45164663,2419,805,1095,519
206,69.560394,0.2307064,0.44548798,0.5345192,0.5702891,0.45176014,2419,805,1095,519
207,69.36978,0.2307064,0.44507962,0.5344473,0.57020247,0.45187405,2419,805,1095,519
208,69.17613,0.23111475,0.44467127,0.53437674,0.5701118,0.45199555,2419,805,1095,519
209,68.98804,0.23111475,0.44426298,0.53431034,0.570024,0.45210668,2419,805,1095,519
210,68.79613,0.23111475,0.44426298,0.5342359,0.5699364,0.45222887,2419,805,1095,519
211,68.60893,0.23111475,0.44385463,0.5341657,0.5698495,0.4523401,2419,805,1095,519
212,68.42271,0.23111475,0.44426298,0.53409475,0.5697641,0.45245013,2419,805,1095,519
213,68.23362,0.23111475,0.44426298,0.5340237,0.56967574,0.45257017,2419,805,1095,519
214,68.04882,0.23111475,0.44426298,0.53394985,0.5695923,0.45268014,2419,805,1095,519
215,67.86289,0.2307064,0.44426298,0.5338793,0.56950486,0.45279756,2419,805,1095,519
216,67.67974,0.23111475,0.44426298,0.53380615,0.5694214,0.45290688,2419,805,1095,519
217,67.493866,0.23111475,0.44426298,0.5337346,0.5693345,0.4530262,2419,805,1095,519
218,67.31315,0.23111475,0.44467127,0.533661,0.56925213,0.4531343,2419,805,1095,519
219,67.13265,0.23111475,0.44426298,0.5335893,0.56916934,0.4532417,2419,805,1095,519
220,66.949036,0.23111475,0.44426298,0.5335192,0.5690816,0.45335984,2419,805,1095,519
221,66.77221,0.23111475,0.44426298,0.5334447,0.56900203,0.4534659,2419,805,1095,519
222,66.58913,0.23111475,0.44426298,0.53337216,0.5689164,0.45358324,2419,805,1095,519
223,66.41299,0.2315231,0.44467127,0.533297,0.56883717,0.45368907,2419,805,1095,519
224,66.23825,0.2315231,0.44467127,0.5332253,0.5687575,0.4537939,2419,805,1095,519
225,66.0591,0.2315231,0.44507962,0.533151,0.5686745,0.45391,2419,805,1095,519
226,65.88382,0.23193139,0.44507962,0.5330774,0.56859547,0.4540148,2419,805,1095,519
227,65.71011,0.2315231,0.44507962,0.5330059,0.56851435,0.45412084,2419,805,1095,519
228,65.53207,0.2315231,0.44507962,0.5329294,0.56843364,0.4542364,2419,805,1095,519
229,65.35693,0.23193139,0.44467127,0.5328578,0.5683518,0.45434323,2419,805,1095,519
230,65.18226,0.23233974,0.44467127,0.5327816,0.5682719,0.4544565,2419,805,1095,519
231,65.00981,0.23233974,0.44467127,0.532709,0.56819206,0.45456186,2419,805,1095,519
232,64.834595,0.23233974,0.44467127,0.5326388,0.5681088,0.45467556,2419,805,1095,519
233,64.66592,0.23233974,0.44467127,0.5325647,0.5680319,0.45477778,2419,805,1095,519
234,64.49423,0.23233974,0.44426298,0.53249013,0.5679533,0.4548849,2419,805,1095,519
235,64.32054,0.23233974,0.44426298,0.53242016,0.5678707,0.45499715,2419,805,1095,519
236,64.152214,0.23274803,0.44426298,0.53234696,0.5677929,0.4551017,2419,805,1095,519
237,63.97888,0.23315638,0.44467127,0.5322719,0.5677118,0.45521694,2419,805,1095,519
238,63.80989,0.23315638,0.44507962,0.532201,0.56763273,0.45531997,2419,805,1095,519
239,63.642994,0.23315638,0.44467127,0.5321272,0.5675564,0.45542315,2419,805,1095,519
240,63.47129,0.23315638,0.44426298,0.53205526,0.567474,0.4555379,2419,805,1095,519
241,63.304356,0.23233974,0.44426298,0.5319807,0.5673985,0.4556405,2419,805,1095,519
242,63.140045,0.23315638,0.44426298,0.5319066,0.5673235,0.4557425,2419,805,1095,519
243,62.969395,0.23315638,0.44385463,0.5318357,0.56724036,0.4558572,2419,805,1095,519
244,62.80509,0.23315638,0.44385463,0.5317632,0.56716454,0.45595807,2419,805,1095,519
245,62.637623,0.23356473,0.44385463,0.5316899,0.5670852,0.45606875,2419,805,1095,519
246,62.474586,0.23356473,0.44385463,0.53161836,0.5670095,0.45617044,2419,805,1095,519
247,62.309326,0.23356473,0.44385463,0.53154373,0.5669322,0.45627987,2419,805,1095,519
248,62.14623,0.23356473,0.44385463,0.5314707,0.5668564,0.45638138,2419,805,1095,519
249,61.98358,0.23315638,0.44385463,0.53139776,0.56678045,0.45648393,2419,805,1095,519
250,61.81855,0.23315638,0.44385463,0.531329,0.56669986,0.45659384,2419,805,1095,519
251,61.658417,0.23315638,0.44385463,0.53125554,0.56662595,0.45669377,2419,805,1095,519
252,61.49455,0.23356473,0.44344628,0.5311811,0.56654876,0.4568042,2419,805,1095,519
